ec	Genus
2.7.7.60	Aestuariimicrobium
2.6.1.16	Aestuariimicrobium
2.6.1.13	Cutibacterium
2.6.1.13	Aestuariimicrobium
2.5.1.68	Aestuariimicrobium
2.5.1.68	Cutibacterium
2.5.1.74	Aestuariimicrobium
2.6.1.11	Aestuariimicrobium
2.7.1.90	Aestuariimicrobium
2.7.1.107	Aestuariimicrobium
2.6.1.42	Aestuariimicrobium
2.5.1.75	Aestuariimicrobium
2.6.1.9	Aestuariimicrobium
2.5.1.7	Aestuariimicrobium
2.5.1.9	Aestuariimicrobium
2.5.1.78	Aestuariimicrobium
2.7.1.11	Aestuariimicrobium
2.7.1.12	Aestuariimicrobium
2.6.1.85	Aestuariimicrobium
2.7.4.3	Aestuariimicrobium
2.7.4.16	Aestuariimicrobium
2.7.4.7	Aestuariimicrobium
2.3.1.183	Aestuariimicrobium
2.3.1.189	Cutibacterium
2.3.1.189	Aestuariimicrobium
2.3.1.241	Cutibacterium
2.3.1.241	Aestuariimicrobium
2.3.1.29	Aestuariimicrobium
2.3.1.183	Cutibacterium
2.3.1.234	Aestuariimicrobium
2.7.4.6	Aestuariimicrobium
2.7.4.1	Aestuariimicrobium
2.7.4.14	Aestuariimicrobium
2.7.4.14	Cutibacterium
2.7.2.4	Aestuariimicrobium
2.7.3.9	Aestuariimicrobium
2.7.11.1	Aestuariimicrobium
2.7.13.3	Aestuariimicrobium
2.7.2.8	Aestuariimicrobium
2.7.6.5	Aestuariimicrobium
2.7.4.9	Aestuariimicrobium
2.7.6.1	Aestuariimicrobium
2.7.4.8	Aestuariimicrobium
2.7.4.22	Aestuariimicrobium
2.7.6.3	Aestuariimicrobium
2.7.2.11	Aestuariimicrobium
2.7.2.1	Cutibacterium
2.7.2.1	Aestuariimicrobium
2.7.2.3	Aestuariimicrobium
6.2.1.26	Aestuariimicrobium
6.1.1.16	Aestuariimicrobium
6.1.1.12	Aestuariimicrobium
6.1.1.17	Aestuariimicrobium
6.1.1.18	Aestuariimicrobium
6.2.1.3	Cutibacterium
6.2.1.3	Aestuariimicrobium
5.4.99.18	Aestuariimicrobium
5.4.99.12	Aestuariimicrobium
5.4.4.2	Aestuariimicrobium
5.4.3.8	Aestuariimicrobium
5.4.2.8	Aestuariimicrobium
6.1.1.1	Aestuariimicrobium
5.99.1.3	Cutibacterium
5.99.1.3	Aestuariimicrobium
5.99.1.2	Aestuariimicrobium
5.4.99.15	Aestuariimicrobium
5.4.99.16	Aestuariimicrobium
6.1.1.4	Aestuariimicrobium
6.1.1.9	Aestuariimicrobium
6.1.1.7	Aestuariimicrobium
6.1.1.6	Aestuariimicrobium
6.1.1.5	Aestuariimicrobium
5.4.99.22	Cutibacterium
5.4.99.25	Aestuariimicrobium
5.4.99.23	Aestuariimicrobium
5.4.99.2	Aestuariimicrobium
5.4.99.22	Aestuariimicrobium
5.4.99.23	Cutibacterium
3.4.16.4	Aestuariimicrobium
3.4.15.5	Cutibacterium
3.4.19.3	Cutibacterium
3.4.15.5	Aestuariimicrobium
3.4.21.89	Aestuariimicrobium
3.4.21.88	Aestuariimicrobium
3.1.3.6	Cutibacterium
3.1.3.6	Aestuariimicrobium
3.1.3.48	Aestuariimicrobium
3.4.19.13	Cutibacterium
3.1.3.5	Aestuariimicrobium
3.4.11.2	Aestuariimicrobium
3.4.11.18	Aestuariimicrobium
3.4.11.1	Aestuariimicrobium
2.8.1.7	Aestuariimicrobium
3.4.11.9	Aestuariimicrobium
3.4.11.21	Cutibacterium
2.8.1.12	Cutibacterium
2.8.1.12	Aestuariimicrobium
2.8.1.6	Aestuariimicrobium
2.8.1.8	Aestuariimicrobium
3.4.11.21	Aestuariimicrobium
3.4.21.26	Aestuariimicrobium
3.2.2.23	Aestuariimicrobium
3.4.11.5	Aestuariimicrobium
3.2.2.27	Aestuariimicrobium
3.3.1.1	Cutibacterium
3.3.1.1	Aestuariimicrobium
3.2.2.21	Cutibacterium
3.2.2.21	Aestuariimicrobium
3.1.5.1	Aestuariimicrobium
3.2.1.80	Cutibacterium
3.2.1.65	Cutibacterium
3.2.1.21	Aestuariimicrobium
3.2.1.20	Aestuariimicrobium
3.1.4.46	Aestuariimicrobium
3.2.1.22	Aestuariimicrobium
3.2.1.23	Aestuariimicrobium
3.2.1.40	Cutibacterium
3.2.1.51	Aestuariimicrobium
3.2.2.20	Cutibacterium
3.2.2.20	Aestuariimicrobium
3.2.1.80	Aestuariimicrobium
3.2.1.52	Aestuariimicrobium
3.2.1.86	Aestuariimicrobium
6.1.1.3	Aestuariimicrobium
6.1.1.20	Aestuariimicrobium
6.1.1.15	Aestuariimicrobium
6.1.1.14	Aestuariimicrobium
6.1.1.21	Aestuariimicrobium
3.2.1.141	Aestuariimicrobium
3.2.1.10	Aestuariimicrobium
3.2.1.1	Aestuariimicrobium
6.1.1.19	Aestuariimicrobium
6.1.1.2	Aestuariimicrobium
3.1.3.73	Cutibacterium
3.1.31.1	Cutibacterium
3.1.4.16	Aestuariimicrobium
3.1.3.16	Aestuariimicrobium
3.1.3.23	Cutibacterium
3.1.3.23	Aestuariimicrobium
3.1.3.3	Aestuariimicrobium
6.1.1.11	Aestuariimicrobium
6.3.2.13	Aestuariimicrobium
6.3.2.17	Aestuariimicrobium
6.3.2.3	Cutibacterium
6.3.2.4	Aestuariimicrobium
6.4.1.1	Aestuariimicrobium
6.3.5.6	Cutibacterium
6.4.1.2	Aestuariimicrobium
6.3.5.7	Aestuariimicrobium
6.3.5.6	Aestuariimicrobium
6.3.5.5	Aestuariimicrobium
6.4.1.3	Aestuariimicrobium
6.4.1.2	Cutibacterium
6.4.1.1	Cutibacterium
6.3.5.9	Aestuariimicrobium
6.3.4.14	Aestuariimicrobium
6.3.4.18	Aestuariimicrobium
6.3.2.8	Aestuariimicrobium
6.3.4.15	Aestuariimicrobium
6.3.2.12	Aestuariimicrobium
6.3.2.12	Cutibacterium
6.3.1.13	Cutibacterium
6.3.1.13	Aestuariimicrobium
6.3.1.2	Aestuariimicrobium
6.3.4.13	Aestuariimicrobium
6.3.2.10	Aestuariimicrobium
6.3.5.10	Aestuariimicrobium
6.3.5.1	Aestuariimicrobium
6.3.5.11	Aestuariimicrobium
6.3.1.10	Aestuariimicrobium
6.3.5.2	Aestuariimicrobium
5.4.99.5	Aestuariimicrobium
5.4.99.29	Cutibacterium
6.1.1.10	Aestuariimicrobium
5.4.99.29	Aestuariimicrobium
5.4.99.60	Aestuariimicrobium
5.4.99.61	Aestuariimicrobium
5.4.99.9	Cutibacterium
5.5.1.19	Cutibacterium
5.4.99.28	Aestuariimicrobium
5.99.1.2	Cutibacterium
6.3.4.4	Aestuariimicrobium
6.3.4.3	Aestuariimicrobium
6.3.4.5	Aestuariimicrobium
6.3.4.21	Aestuariimicrobium
6.6.1.2	Aestuariimicrobium
6.6.1.1	Aestuariimicrobium
6.5.1.7	Cutibacterium
6.5.1.6	Cutibacterium
6.5.1.1	Cutibacterium
6.5.1.2	Aestuariimicrobium
6.3.5.3	Aestuariimicrobium
6.3.4.2	Aestuariimicrobium
6.3.4.19	Aestuariimicrobium
4.1.1.44	Cutibacterium
4.1.1.44	Aestuariimicrobium
4.1.1.48	Aestuariimicrobium
3.5.1.42	Aestuariimicrobium
3.5.1.4	Aestuariimicrobium
3.5.1.42	Cutibacterium
3.5.1.25	Aestuariimicrobium
3.5.1.32	Aestuariimicrobium
4.1.1.32	Aestuariimicrobium
4.1.1.36	Aestuariimicrobium
4.1.1.32	Cutibacterium
4.1.1.37	Aestuariimicrobium
4.1.2.5	Cutibacterium
4.1.2.13	Aestuariimicrobium
4.1.1.20	Aestuariimicrobium
4.1.1.23	Aestuariimicrobium
4.1.2.4	Aestuariimicrobium
4.1.2.25	Aestuariimicrobium
3.6.1.11	Aestuariimicrobium
3.6.1.22	Aestuariimicrobium
3.6.1.27	Aestuariimicrobium
3.6.1.13	Aestuariimicrobium
3.6.1.31	Aestuariimicrobium
3.6.1.23	Aestuariimicrobium
3.5.4.5	Aestuariimicrobium
3.5.4.16	Aestuariimicrobium
3.5.4.19	Aestuariimicrobium
3.5.4.26	Aestuariimicrobium
3.5.4.13	Aestuariimicrobium
3.5.4.10	Aestuariimicrobium
3.5.4.13	Cutibacterium
3.5.4.25	Aestuariimicrobium
3.4.25.1	Aestuariimicrobium
3.4.21.92	Aestuariimicrobium
3.4.23.43	Aestuariimicrobium
3.4.23.43	Cutibacterium
3.5.1.115	Cutibacterium
3.5.1.115	Aestuariimicrobium
3.4.23.36	Aestuariimicrobium
3.4.22.70	Aestuariimicrobium
3.4.22.70	Cutibacterium
3.5.1.88	Aestuariimicrobium
3.5.1.32	Cutibacterium
3.5.2.3	Aestuariimicrobium
3.6.1.1	Aestuariimicrobium
3.5.4.33	Aestuariimicrobium
3.5.4.9	Aestuariimicrobium
3.5.4.4	Cutibacterium
3.5.4.4	Aestuariimicrobium
3.5.1.1	Aestuariimicrobium
3.5.1.19	Aestuariimicrobium
3.5.1.18	Aestuariimicrobium
3.5.99.6	Aestuariimicrobium
3.5.1.10	Aestuariimicrobium
3.5.1.103	Cutibacterium
3.5.1.103	Aestuariimicrobium
3.1.21.3	Aestuariimicrobium
3.1.21.2	Aestuariimicrobium
3.1.2.29	Cutibacterium
2.7.8.5	Aestuariimicrobium
3.1.26.3	Aestuariimicrobium
3.1.26.12	Cutibacterium
3.1.22.4	Cutibacterium
3.1.26.12	Aestuariimicrobium
3.1.22.4	Aestuariimicrobium
3.1.26.4	Aestuariimicrobium
3.1.3.12	Aestuariimicrobium
3.1.3.15	Aestuariimicrobium
2.7.8.26	Aestuariimicrobium
2.7.8.33	Aestuariimicrobium
2.8.1.2	Aestuariimicrobium
2.8.4.3	Aestuariimicrobium
2.8.3.18	Aestuariimicrobium
3.1.1.1	Cutibacterium
2.8.3.18	Cutibacterium
2.8.1.1	Cutibacterium
2.8.1.1	Aestuariimicrobium
2.7.8.7	Aestuariimicrobium
2.7.9.1	Aestuariimicrobium
2.7.8.13	Aestuariimicrobium
2.7.8.41	Cutibacterium
2.7.8.41	Aestuariimicrobium
2.7.7.9	Aestuariimicrobium
3.6.3.17	Aestuariimicrobium
3.6.3.16	Aestuariimicrobium
3.6.1.40	Aestuariimicrobium
3.6.1.55	Aestuariimicrobium
3.6.3.27	Aestuariimicrobium
3.6.3.29	Cutibacterium
3.6.3.21	Cutibacterium
3.6.3.14	Cutibacterium
3.6.3.14	Aestuariimicrobium
3.6.3.21	Aestuariimicrobium
4.1.2.14	Aestuariimicrobium
3.1.1.31	Aestuariimicrobium
3.1.1.24	Cutibacterium
3.1.11.6	Aestuariimicrobium
3.1.13.5	Aestuariimicrobium
3.1.26.5	Aestuariimicrobium
3.1.1.24	Aestuariimicrobium
3.1.1.29	Aestuariimicrobium
3.6.4.12	Aestuariimicrobium
3.6.1.66	Aestuariimicrobium
3.6.3.29	Aestuariimicrobium
3.7.1.22	Aestuariimicrobium
3.6.4.13	Aestuariimicrobium
3.6.3.54	Aestuariimicrobium
3.1.11.2	Aestuariimicrobium
3.6.3.40	Cutibacterium
3.1.11.5	Aestuariimicrobium
3.6.3.34	Aestuariimicrobium
3.6.3.30	Aestuariimicrobium
3.6.3.54	Cutibacterium
3.6.3.3	Cutibacterium
5.3.1.9	Aestuariimicrobium
4.4.1.16	Aestuariimicrobium
4.4.1.8	Aestuariimicrobium
4.3.2.2	Aestuariimicrobium
4.3.1.3	Aestuariimicrobium
4.3.3.7	Aestuariimicrobium
4.3.3.6	Aestuariimicrobium
4.99.1.1	Aestuariimicrobium
4.99.1.1	Cutibacterium
4.3.2.1	Aestuariimicrobium
4.6.1.12	Aestuariimicrobium
4.4.1.16	Cutibacterium
5.4.2.2	Aestuariimicrobium
5.2.1.4	Aestuariimicrobium
5.2.1.4	Cutibacterium
5.3.1.30	Aestuariimicrobium
5.4.2.10	Aestuariimicrobium
5.4.2.12	Aestuariimicrobium
5.3.3.18	Cutibacterium
5.3.1.6	Aestuariimicrobium
5.3.1.8	Aestuariimicrobium
5.3.1.31	Aestuariimicrobium
5.3.1.31	Cutibacterium
5.3.1.5	Cutibacterium
5.4.2.11	Aestuariimicrobium
5.4.2.12	Cutibacterium
1.3.3.4	Aestuariimicrobium
1.3.3.6	Cutibacterium
1.7.99.4	Aestuariimicrobium
1.6.1.2	Aestuariimicrobium
1.7.2.2	Aestuariimicrobium
1.7.2.1	Aestuariimicrobium
1.7.2.2	Cutibacterium
1.6.99.3	Aestuariimicrobium
1.8.1.15	Aestuariimicrobium
1.5.5.2	Aestuariimicrobium
1.6.5.3	Aestuariimicrobium
1.3.1.9	Aestuariimicrobium
1.3.5.1	Aestuariimicrobium
1.3.1.10	Cutibacterium
1.3.1.10	Aestuariimicrobium
1.3.1.12	Aestuariimicrobium
1.3.1.106	Aestuariimicrobium
1.3.5.2	Aestuariimicrobium
1.3.5.3	Cutibacterium
1.3.5.3	Aestuariimicrobium
1.3.1.98	Aestuariimicrobium
1.3.5.4	Cutibacterium
1.3.5.2	Cutibacterium
5.1.3.15	Aestuariimicrobium
5.1.3.3	Aestuariimicrobium
5.1.3.2	Aestuariimicrobium
4.99.1.4	Cutibacterium
5.1.1.7	Aestuariimicrobium
4.99.1.3	Cutibacterium
4.99.1.3	Aestuariimicrobium
5.1.1.1	Aestuariimicrobium
5.1.3.13	Cutibacterium
5.1.3.13	Aestuariimicrobium
5.1.3.14	Aestuariimicrobium
5.1.3.29	Cutibacterium
5.1.3.1	Aestuariimicrobium
1.5.1.3	Aestuariimicrobium
1.5.1.38	Cutibacterium
1.4.3.5	Cutibacterium
1.4.3.4	Aestuariimicrobium
1.4.3.5	Aestuariimicrobium
1.5.1.5	Aestuariimicrobium
1.4.1.4	Cutibacterium
1.4.1.4	Aestuariimicrobium
1.4.4.2	Aestuariimicrobium
1.4.3.4	Cutibacterium
5.1.1.3	Aestuariimicrobium
1.5.1.2	Aestuariimicrobium
1.5.1.20	Aestuariimicrobium
1.5.1.20	Cutibacterium
4.2.1.35	Aestuariimicrobium
4.2.1.75	Aestuariimicrobium
4.2.1.44	Aestuariimicrobium
4.2.1.49	Aestuariimicrobium
4.2.1.35	Cutibacterium
4.2.1.33	Aestuariimicrobium
4.2.1.44	Cutibacterium
4.3.1.17	Aestuariimicrobium
4.3.1.19	Aestuariimicrobium
4.2.3.5	Aestuariimicrobium
4.3.1.1	Aestuariimicrobium
4.2.1.9	Aestuariimicrobium
4.2.1.46	Aestuariimicrobium
4.2.99.18	Aestuariimicrobium
6.3.2.6	Aestuariimicrobium
6.3.2.5	Aestuariimicrobium
6.3.2.9	Aestuariimicrobium
6.3.3.1	Aestuariimicrobium
6.3.3.2	Aestuariimicrobium
4.2.1.51	Aestuariimicrobium
4.2.1.17	Cutibacterium
4.2.1.17	Aestuariimicrobium
4.2.1.113	Aestuariimicrobium
4.2.1.11	Aestuariimicrobium
5.1.99.1	Aestuariimicrobium
5.2.1.8	Aestuariimicrobium
5.1.3.9	Aestuariimicrobium
5.1.3.4	Aestuariimicrobium
5.3.1.1	Aestuariimicrobium
5.3.1.24	Aestuariimicrobium
5.3.1.24	Cutibacterium
4.1.3.36	Aestuariimicrobium
4.2.1.10	Aestuariimicrobium
4.1.3.27	Aestuariimicrobium
4.1.3.42	Cutibacterium
4.1.3.42	Aestuariimicrobium
4.2.3.1	Aestuariimicrobium
4.2.3.4	Aestuariimicrobium
4.1.99.12	Cutibacterium
4.1.99.12	Aestuariimicrobium
4.1.99.18	Cutibacterium
4.1.99.18	Aestuariimicrobium
4.2.1.1	Aestuariimicrobium
4.2.1.28	Aestuariimicrobium
4.2.1.20	Aestuariimicrobium
4.2.1.19	Aestuariimicrobium
4.2.1.24	Aestuariimicrobium
4.2.1.3	Aestuariimicrobium
4.1.3.38	Aestuariimicrobium
4.2.1.2	Aestuariimicrobium
1.2.1.12	Herbaspirillum
1.2.1.18	Herbaspirillum
1.14.13.172	Herbaspirillum
1.13.11.37	Herbaspirillum
1.3.1.10	Herbaspirillum
1.1.1.35	Herbaspirillum
1.1.1.363	Herbaspirillum
1.1.1.304	Herbaspirillum
1.17.1.2	Herbaspirillum
1.18.1.7	Herbaspirillum
1.1.1.93	Herbaspirillum
1.1.1.76	Herbaspirillum
2.1.1.151	Herbaspirillum
1.4.1.3	Herbaspirillum
1.3.99.22	Herbaspirillum
1.1.1.1	Herbaspirillum
1.1.1.203	Herbaspirillum
1.10.2.2	Herbaspirillum
1.11.1.9	Herbaspirillum
2.3.1.15	Herbaspirillum
2.3.2.8	Herbaspirillum
2.3.3.5	Herbaspirillum
2.3.3.1	Herbaspirillum
2.4.99.15	Herbaspirillum
2.4.99.14	Herbaspirillum
2.4.99.13	Herbaspirillum
2.3.1.128	Herbaspirillum
2.5.1.31	Herbaspirillum
2.6.1.66	Herbaspirillum
2.7.4.14	Herbaspirillum
2.7.7.1	Herbaspirillum
6.3.1.10	Herbaspirillum
5.4.99.19	Herbaspirillum
5.4.99.20	Herbaspirillum
5.4.99.22	Herbaspirillum
5.4.99.23	Herbaspirillum
5.4.99.24	Herbaspirillum
6.1.1.12	Herbaspirillum
2.8.1.2	Herbaspirillum
3.3.1.1	Herbaspirillum
3.2.1.4	Herbaspirillum
3.1.5.1	Herbaspirillum
3.1.3.82	Herbaspirillum
3.1.3.83	Herbaspirillum
5.99.1.2	Herbaspirillum
6.3.5.10	Herbaspirillum
4.1.1.73	Herbaspirillum
3.5.4.4	Herbaspirillum
3.5.1.11	Herbaspirillum
3.5.99.7	Herbaspirillum
3.1.22.4	Herbaspirillum
3.1.21.5	Herbaspirillum
2.8.1.1	Herbaspirillum
2.7.8.41	Herbaspirillum
3.6.3.20	Herbaspirillum
3.6.3.21	Herbaspirillum
3.6.3.28	Herbaspirillum
3.6.3.2	Herbaspirillum
3.6.3.17	Herbaspirillum
3.6.3.12	Herbaspirillum
3.6.3.54	Herbaspirillum
5.3.4.1	Herbaspirillum
4.99.1.1	Herbaspirillum
5.3.1.8	Herbaspirillum
1.3.5.4	Herbaspirillum
1.5.1.20	Herbaspirillum
1.8.4.8	Herbaspirillum
1.6.1.2	Herbaspirillum
4.3.2.3	Herbaspirillum
4.2.3.12	Herbaspirillum
4.1.3.42	Herbaspirillum
4.1.99.18	Herbaspirillum
1.2.1.11	Beta_proteobacterium
1.2.1.12	Beta_proteobacterium
1.18.1.2	Beta_proteobacterium
1.17.7.3	Beta_proteobacterium
1.17.99.1	Beta_proteobacterium
1.2.1.79	Beta_proteobacterium
1.2.1.72	Beta_proteobacterium
1.2.1.77	Beta_proteobacterium
1.2.1.58	Beta_proteobacterium
1.2.1.8	Beta_proteobacterium
1.13.12.16	Beta_proteobacterium
1.14.13.127	Beta_proteobacterium
1.2.1.70	Beta_proteobacterium
1.2.7.5	Beta_proteobacterium
1.2.7.1	Beta_proteobacterium
1.2.4.1	Beta_proteobacterium
1.2.1.88	Beta_proteobacterium
1.2.1.38	Beta_proteobacterium
1.2.7.11	Beta_proteobacterium
1.2.7.3	Beta_proteobacterium
1.2.1.41	Beta_proteobacterium
1.2.5.1	Beta_proteobacterium
1.2.4.2	Beta_proteobacterium
1.1.1.35	Beta_proteobacterium
1.1.1.3	Beta_proteobacterium
1.1.1.133	Beta_proteobacterium
1.1.1.25	Beta_proteobacterium
1.1.1.30	Beta_proteobacterium
1.1.1.36	Beta_proteobacterium
1.2.1.16	Beta_proteobacterium
1.1.1.271	Beta_proteobacterium
1.2.1.2	Beta_proteobacterium
1.17.99.6	Beta_proteobacterium
1.18.1.1	Beta_proteobacterium
1.2.1.20	Beta_proteobacterium
1.2.1.3	Beta_proteobacterium
1.1.1.262	Beta_proteobacterium
1.1.1.267	Beta_proteobacterium
1.1.1.284	Beta_proteobacterium
1.14.13.149	Beta_proteobacterium
2.7.1.49	Beta_proteobacterium
2.7.1.2	Beta_proteobacterium
2.7.1.20	Beta_proteobacterium
2.7.1.19	Beta_proteobacterium
2.7.1.148	Beta_proteobacterium
2.7.1.69	Beta_proteobacterium
2.7.1.71	Beta_proteobacterium
2.7.1.24	Beta_proteobacterium
1.15.1.1	Beta_proteobacterium
2.7.1.23	Beta_proteobacterium
1.14.13.40	Beta_proteobacterium
1.16.3.1	Beta_proteobacterium
1.14.19.1	Beta_proteobacterium
2.7.1.167	Beta_proteobacterium
2.7.1.156	Beta_proteobacterium
2.7.1.30	Beta_proteobacterium
2.7.1.26	Beta_proteobacterium
2.7.1.40	Beta_proteobacterium
2.7.1.33	Beta_proteobacterium
2.7.1.39	Beta_proteobacterium
1.17.1.4	Beta_proteobacterium
1.17.1.8	Beta_proteobacterium
1.17.1.1	Beta_proteobacterium
1.17.1.2	Beta_proteobacterium
1.13.11.79	Beta_proteobacterium
1.14.13.1	Beta_proteobacterium
1.11.1.6	Beta_proteobacterium
1.11.1.9	Beta_proteobacterium
1.13.11.4	Beta_proteobacterium
1.17.4.1	Beta_proteobacterium
1.17.5.1	Beta_proteobacterium
1.17.7.1	Beta_proteobacterium
2.1.1.190	Beta_proteobacterium
2.1.1.107	Beta_proteobacterium
2.1.1.33	Beta_proteobacterium
2.1.1.298	Beta_proteobacterium
1.9.3.1	Beta_proteobacterium
1.97.1.4	Beta_proteobacterium
1.8.1.9	Beta_proteobacterium
1.8.1.8	Beta_proteobacterium
1.8.2.2	Beta_proteobacterium
1.8.4.12	Beta_proteobacterium
1.8.1.7	Beta_proteobacterium
2.1.1.13	Beta_proteobacterium
2.1.1.61	Beta_proteobacterium
2.1.1.64	Beta_proteobacterium
2.1.1.45	Beta_proteobacterium
2.1.1.266	Beta_proteobacterium
2.1.1.297	Beta_proteobacterium
2.1.1.35	Beta_proteobacterium
2.1.1.37	Beta_proteobacterium
2.1.1.71	Beta_proteobacterium
2.1.1.77	Beta_proteobacterium
2.1.1.72	Beta_proteobacterium
2.1.1.170	Beta_proteobacterium
2.1.1.166	Beta_proteobacterium
1.1.1.60	Beta_proteobacterium
1.1.1.85	Beta_proteobacterium
2.1.1.17	Beta_proteobacterium
2.1.1.186	Beta_proteobacterium
2.1.1.176	Beta_proteobacterium
2.1.1.185	Beta_proteobacterium
2.1.1.182	Beta_proteobacterium
1.8.4.8	Beta_proteobacterium
1.8.4.11	Beta_proteobacterium
2.1.1.177	Beta_proteobacterium
2.1.1.163	Beta_proteobacterium
1.3.99.22	Beta_proteobacterium
1.4.1.1	Beta_proteobacterium
1.4.1.2	Beta_proteobacterium
1.3.1.12	Beta_proteobacterium
1.3.1.34	Beta_proteobacterium
1.3.7.8	Beta_proteobacterium
1.3.7.9	Beta_proteobacterium
1.4.1.14	Beta_proteobacterium
1.4.1.13	Beta_proteobacterium
1.3.3.3	Beta_proteobacterium
1.3.5.1	Beta_proteobacterium
1.2.99.2	Beta_proteobacterium
1.20.4.1	Beta_proteobacterium
1.2.7.8	Beta_proteobacterium
1.3.1.10	Beta_proteobacterium
1.3.3.11	Beta_proteobacterium
2.1.1.228	Beta_proteobacterium
2.1.1.222	Beta_proteobacterium
2.1.1.201	Beta_proteobacterium
2.1.1.199	Beta_proteobacterium
2.1.1.197	Beta_proteobacterium
2.1.1.63	Beta_proteobacterium
2.1.1.198	Beta_proteobacterium
2.1.1.192	Beta_proteobacterium
2.1.1.191	Beta_proteobacterium
2.1.1.193	Beta_proteobacterium
1.3.5.4	Beta_proteobacterium
1.3.5.2	Beta_proteobacterium
1.3.8.1	Beta_proteobacterium
1.3.8.6	Beta_proteobacterium
1.3.8.4	Beta_proteobacterium
2.1.1.207	Beta_proteobacterium
1.3.8.7	Beta_proteobacterium
1.1.1.100	Beta_proteobacterium
1.1.1.169	Beta_proteobacterium
1.1.1.22	Beta_proteobacterium
1.1.1.1	Beta_proteobacterium
1.1.1.132	Beta_proteobacterium
1.1.1.157	Beta_proteobacterium
1.1.1.47	Beta_proteobacterium
1.1.1.86	Beta_proteobacterium
1.1.1.42	Beta_proteobacterium
1.1.1.368	Beta_proteobacterium
1.1.1.81	Beta_proteobacterium
1.1.1.40	Beta_proteobacterium
1.1.1.37	Beta_proteobacterium
1.1.1.205	Beta_proteobacterium
1.1.1.95	Beta_proteobacterium
1.1.2.8	Beta_proteobacterium
1.1.3.15	Beta_proteobacterium
1.1.1.23	Beta_proteobacterium
1.1.1.193	Beta_proteobacterium
1.10.2.2	Beta_proteobacterium
1.11.1.10	Beta_proteobacterium
1.11.1.15	Beta_proteobacterium
1.1.99.31	Beta_proteobacterium
1.1.99.1	Beta_proteobacterium
1.1.1.94	Beta_proteobacterium
1.1.5.3	Beta_proteobacterium
1.1.2.4	Beta_proteobacterium
2.3.1.15	Beta_proteobacterium
2.3.1.16	Beta_proteobacterium
2.3.1.157	Beta_proteobacterium
2.1.2.11	Beta_proteobacterium
2.1.2.10	Beta_proteobacterium
2.1.2.2	Beta_proteobacterium
2.1.1.80	Beta_proteobacterium
2.3.1.128	Beta_proteobacterium
2.3.1.129	Beta_proteobacterium
2.3.1.12	Beta_proteobacterium
2.3.1.117	Beta_proteobacterium
2.5.1.16	Beta_proteobacterium
2.3.1.1	Beta_proteobacterium
2.2.1.7	Beta_proteobacterium
2.2.1.6	Beta_proteobacterium
2.2.1.2	Beta_proteobacterium
2.3.1.39	Beta_proteobacterium
2.3.1.47	Beta_proteobacterium
2.3.1.51	Beta_proteobacterium
2.3.1.61	Beta_proteobacterium
2.3.1.8	Beta_proteobacterium
2.3.2.6	Beta_proteobacterium
2.3.3.1	Beta_proteobacterium
2.3.1.41	Beta_proteobacterium
2.3.2.8	Beta_proteobacterium
2.10.1.1	Beta_proteobacterium
2.1.1.79	Beta_proteobacterium
2.1.2.1	Beta_proteobacterium
2.1.3.2	Beta_proteobacterium
2.1.2.3	Beta_proteobacterium
2.1.2.9	Beta_proteobacterium
2.2.1.1	Beta_proteobacterium
2.3.3.15	Beta_proteobacterium
2.4.1.182	Beta_proteobacterium
2.4.2.10	Beta_proteobacterium
2.3.3.13	Beta_proteobacterium
2.4.1.18	Beta_proteobacterium
2.3.3.9	Beta_proteobacterium
2.4.1.227	Beta_proteobacterium
2.5.1.47	Beta_proteobacterium
2.4.1.21	Beta_proteobacterium
2.4.2.18	Beta_proteobacterium
2.4.2.14	Beta_proteobacterium
2.4.2.19	Beta_proteobacterium
2.4.2.21	Beta_proteobacterium
2.4.1.1	Beta_proteobacterium
2.4.2.8	Beta_proteobacterium
2.4.2.9	Beta_proteobacterium
2.4.2.17	Beta_proteobacterium
2.4.2.29	Beta_proteobacterium
2.4.2.28	Beta_proteobacterium
2.4.99.12	Beta_proteobacterium
2.5.1.10	Beta_proteobacterium
2.4.99.13	Beta_proteobacterium
2.4.99.16	Beta_proteobacterium
2.4.99.14	Beta_proteobacterium
2.5.1.1	Beta_proteobacterium
2.5.1.3	Beta_proteobacterium
2.4.99.17	Beta_proteobacterium
2.5.1.17	Beta_proteobacterium
2.5.1.15	Beta_proteobacterium
2.5.1.19	Beta_proteobacterium
2.4.99.15	Beta_proteobacterium
2.5.1.18	Beta_proteobacterium
2.5.1.61	Beta_proteobacterium
2.5.1.39	Beta_proteobacterium
2.5.1.49	Beta_proteobacterium
2.5.1.31	Beta_proteobacterium
2.5.1.32	Beta_proteobacterium
2.5.1.30	Beta_proteobacterium
2.5.1.54	Beta_proteobacterium
2.5.1.56	Beta_proteobacterium
2.5.1.6	Beta_proteobacterium
2.5.1.7	Beta_proteobacterium
2.5.1.55	Beta_proteobacterium
2.7.7.4	Beta_proteobacterium
2.7.7.23	Beta_proteobacterium
2.7.7.19	Beta_proteobacterium
2.7.7.18	Beta_proteobacterium
2.7.7.13	Beta_proteobacterium
2.7.7.3	Beta_proteobacterium
2.6.1.66	Beta_proteobacterium
2.6.1.62	Beta_proteobacterium
2.7.7.38	Beta_proteobacterium
2.7.7.42	Beta_proteobacterium
