Kingdom,Phylum,Class,Order,Familia,Genera,GID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,influencia
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfotomaculum,270.0,0.5170185264971995,0.22766078542970974,1.9641541861036091,0.31734138440178944,0.36259893244984354,1.38,0.5311022189887232,0.0,0.43765630582350845,0.0,1.7395753389613713,1.009501187648456,1.329892814608972,1.041491684864774,18.368132396805542,1.2581228318757025,22.23398623610376,1.5729205989681643,0.0,0.0,0.3021554281194384,1.5474430224850864,33.79747758256178,13.056217719507348,24.18640754369825,0.0026391491383178063,0.0,3.713268380482843,1.803876415275379,0.9773155204877612,0.0,1.1951797708415646,4.062838569880824,0.0,0.0,2.003067761436434,14.753082392850153,0.41122295994859714,0.06897302791592551,0.0,0.0,1.5329693406131877,0.019708316909735908,0.0,0.0,0.0,1.067976611908834,0.02809778027535825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5632713454618825,0.5088666152659985,3.4966378482228624,3.7662474161790986,1.1850955550019573,1.7850502045370025,8.168338421282163,15.41840036985668,0.0,5.389221556886228,0.0,0.0,0.0,0.0,1.55,14.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfosporosinus,269.0,0.0,0.0,0.0,0.0,0.0018406037180195103,0.0,0.0024251242876197404,0.0,0.002977253781112302,0.0,1.3558454847787158,3.865021171124652,1.1909487892020643,19.08281538719973,3.8391224862888484,3.9185029559779156,2.2233986236103758,0.050333459166981245,0.0,0.0,0.036385208621712475,1.1573956049558967,1.4896357318169668,2.0758839888756455,0.045998160073597055,0.0013195745691589032,0.0,0.03130257854990805,4.068317021684898,7.5943692280104,0.0,0.019755037534571314,0.027085590465872153,0.0,0.0,0.0,0.06034314045273664,0.004283572499464553,0.0,2.8495762711864403,0.0,9.113817723645527,0.0,0.0,0.0,0.0,2.287100751760073,0.0,0.0,0.0,0.0,0.0007963178263708611,0.0,0.0,0.0,0.0008407035006893769,3.2845026985350807,0.01921229586935639,0.03853834565392565,67.91878714545003,0.01859427296392711,0.9507195813344962,0.8090614886731391,0.24,5.770277626565052,0.0,0.0,0.0,0.0,0.0,14.0
Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Smithella,664.0,3.4467901766479967,5.995067349649022,2.4306408053032165,2.1112017101174603,3.3130866924351188,13.49,47.39662907724021,0.0,4.510539478385137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.277589027305902,0.0,0.0,0.020565552699228794,0.0,0.0,0.0,0.5634774609015639,11.217703412419835,0.0,0.2112924052118793,0.0,0.0,0.0,3.2892137495061244,20.85590465872156,0.0,0.26774730443592154,6.740052332400974,40.81968817274447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007963178263708611,0.0,0.0,0.0,0.35561758079160644,0.0,0.09606147934678194,0.03853834565392565,0.0,0.167348456675344,0.09594417793283908,0.13869625520110956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
Bacteria,Bacteroidetes,Saprospirae,Saprospirales,Chitinophagaceae,Sediminibacterium,647.0,0.0,0.0,0.0,0.0,0.0036812074360390206,0.0,0.0,1.18,0.029772537811123018,0.54,10.718853926835507,1.9880202416606423,23.898372369988092,1.2934654795901226,2.07832194746464,31.089070210582893,2.011646373742721,0.012583364791745311,0.0,0.057786766830395846,0.5062289895194779,2.9317289552847603,1.727783042939418,35.30989272943981,1.4086936522539097,0.3312132168588847,0.0,0.05869233478107759,1.6311648436000767,3.187483188379808,0.028993911278631487,0.08889766890557092,0.13542795232936078,1.8,0.0,3.840717014045535,0.17124404723073913,1.850503319768687,0.41504822061688507,0.0,0.0,1.5329693406131877,0.10839574300354748,0.0,0.0,0.14227204138823024,0.7955133049600254,0.07024445068839562,3.67,0.0,0.22734713178858534,0.005176065871410597,0.0,0.024809160305343515,0.02616978959489166,0.0327874365268857,19.676175790285274,0.07684918347742556,0.05255228952808044,0.6744012242428556,1.1528449237634808,0.12211077191452246,0.16181229773462785,0.0,1.3064779531845399,0.0,0.0,0.0,1.75,0.0,11.0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,671.0,0.0,0.0,0.03682789098944267,0.011018798069506579,0.02760905577029266,0.0,0.019400994300957923,0.0,0.032749791592235324,0.79,1.5349194167306215,2.2436228441598676,1.0321556173084558,0.3359650596337981,0.49552583469643025,1.353398153124542,0.31762837480148226,0.10066691833396249,0.42937214587061356,0.6501011268419532,0.0403401226023334,1.0452251057971753,6.801778814609609,0.004966229638458482,0.06037258509659614,11.84977963104695,0.0,0.08999491333098564,9.134523124160431,3.0529902268447953,0.0,0.009877518767285657,0.027085590465872153,0.0,0.1374918590346624,0.03308370176546663,0.01630895687911801,0.1477832512315271,0.1778778088358079,0.44491525423728817,0.007502719735904265,2.372952540949181,2.4931020890815923,0.54,0.0,0.08191420564776893,1.5194304124736486,0.1826355717898286,0.0,71.42363958054632,0.001818777054308683,0.04857538740862253,0.0,0.0,0.0,0.10845075158892961,27.016191210485736,0.23054755043227668,0.18568475633255088,1.943129648741948,0.14875418371141688,0.021805494984736155,0.06934812760055478,0.0,3.3206314643440393,0.0,0.009771350400625366,12.29555920182078,0.0,0.0,11.0
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,591.0,3.0590262817750973,3.073420603301081,3.707341026270562,2.637900257839875,4.301490889011596,7.37,4.568934157875591,0.0,5.394783851375491,0.0,0.0,0.3769492925746153,0.0,0.0,0.0,0.0,0.0,35.79967283251542,0.0,0.0,0.0,0.0,0.0,0.0,7.241835326586936,0.0,0.0,0.5008412567985288,0.038380349261178275,0.15690845512418183,0.0,0.0,0.0,0.0,0.0,0.0,0.0032617913758236023,0.0,0.0,0.0,0.0,0.08399832003359933,0.0,0.0,0.0,0.05173528777753827,0.08551768028320274,0.0,0.0,0.0,0.0,0.0007963178263708611,0.0,0.0,0.0,0.0,0.7555898226676947,0.48030739673390976,0.6481449041796588,0.030250186839389303,0.5392339159538861,0.4186655037069342,0.39297272306981046,0.0,0.10887316276537834,0.0,0.004885675200312683,0.0052929656486529406,0.0,0.0,10.0
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,146.0,0.12925463162429987,0.8537279453614115,1.0311809477043947,0.11679925953676973,0.2300754647524388,0.0,0.18915969443433978,0.0,0.2619983327378826,0.0,0.3069838833461243,0.09036455643912011,0.29773719730051607,0.25197379472534853,0.16838256518810737,0.28826892070161725,0.21175224986765487,0.7927519818799547,0.0,0.0,0.4919912991892426,7.831540304899812,0.2600179825520643,0.7747318235995232,6.925597976080956,2.974321078884168,0.0,9.84466095394608,1.8806371137977353,0.17035775127768313,1.710640765439258,0.09877518767285659,1.3271939328277356,0.0,0.23880164990230843,0.18947938283858162,0.1272098636571205,0.004283572499464553,0.0036301593639960794,0.0,0.007502719735904265,0.0629987400251995,0.06897910918407568,0.0,0.2263937364399585,0.0,0.05170836482240165,0.014048890137679125,0.0,0.0,0.12549561674729912,0.4909299399576359,0.0,0.0,0.0,1.7116723274035714,0.10794140323824211,8.587896253602304,6.975440563360544,0.08007402398661874,26.887318705838602,2.9568251199302225,2.912621359223301,0.0,0.05443658138268917,0.0,0.004885675200312683,0.0,0.0,0.0,9.0
Bacteria,Proteobacteria,Alphaproteobacteria,Burkholderiales,Alcaligenaceae,Phreatobacter,550.0,0.0,0.0,0.0,0.004407519227802631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012583364791745311,0.0,0.0,0.0,0.0,0.0,0.0,3.001379944802208,0.00791744741495342,0.0,11.33935907970419,0.0,0.0,0.0,0.09877518767285659,0.2437703141928494,0.0,0.13025544540125913,0.2556467863695149,0.11416269815382608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06547597395511258,0.0,0.0,23.916030534351147,15.262221291740815,0.0,0.0,18.962536023054753,26.079949549802052,0.0,2.324284120490889,3.2795464457043177,3.005085529357374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Pseudorhodoferax,589.0,0.06462731581214994,0.01897173211914248,0.03682789098944267,0.022037596139013158,0.04969630038652678,0.0,0.033951740026676364,0.0,0.1488626890556151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15100037750094375,0.0,0.0,0.015028673126359502,0.0,0.0,0.024831148192292412,2.113040478380865,0.17418384312897522,0.0,5.102320303635012,0.0,0.0,0.0,1.2050572896088503,2.4918743228602382,0.0,0.1374918590346624,2.162471051760955,7.688042272816231,0.0,0.0,0.0,0.01500543947180853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015926356527417222,0.0,0.0,0.0,0.04455728553653697,0.0,3.227665706051873,3.1286129699050558,0.0,1.840833023428784,16.354121238552118,12.320850670365234,0.0,0.0,0.28,1.651358217705687,0.0052929656486529406,0.0,0.0,9.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Methylocystis,449.0,2.4773804394657475,1.897173211914248,2.5042965872821017,1.6682460277232958,2.9044726670347876,0.0,2.2383897174730207,1.28,30.891985232821245,11.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8497546243865608,0.0,0.0,0.0,0.0,0.0,0.0,0.020124195032198713,0.0,0.00324485690181063,0.023476933912431035,0.0,0.0,0.0,0.009877518767285657,0.0,0.0,12.656487444822345,0.009022827754218171,0.0016308956879118011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01921229586935639,0.01751742984269348,0.0,0.01859427296392711,0.2224160488443088,0.02311604253351826,0.0,0.0,0.0,0.0,0.0,1.54,0.0,7.0
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,89.0,0.0,0.0,0.0,0.0022037596139013156,0.0,0.0,0.004850248575239481,0.0,0.0,0.0,0.0,2.2048951771145306,0.0,0.0,0.0,0.004885913910196903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.83880253310305,3.2681789653008155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.115917681646367,0.0,0.0,0.0,0.0,1.9947496121872639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6345412490362377,0.0,0.0,2.9182533186234387,0.0,0.0,0.0,0.0,3.1573217201959713,0.0,0.0,0.0,0.0,0.0,6.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.920951650038373,0.30207580295363007,0.6947201270345376,13.505795397278684,3.6514961993649573,0.9429813846680022,1.0587612493382743,0.0,0.0,0.0,0.0,1.3715392851680008,3.2514398192024494,0.009932459276916964,0.0,0.0,0.0,0.0,0.11514104778353484,0.19277324486685196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5632897836795887,0.07744339976524969,0.0,0.0,4.262914741705166,0.049270792274339774,4.41,0.0,0.0,0.09745037985760312,0.1264400112391121,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06168080185042405,0.0,0.0,0.13345670664436457,0.0,0.0,0.0,0.0,0.5443658138268916,0.0,0.0,0.0,0.0,0.0,6.0
Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema,731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.847019698132513,16.96530001032738,3.533148074632791,0.9910969259197042,1.1931107476185894,0.823276493868178,3.8115404976177873,0.0,0.0,0.0,0.0,0.7189109264263499,1.4677650603873538,0.0,0.0,0.0,0.0,0.0,1.0170792554212245,6.5587734241908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021417862497322766,0.0,0.0,0.0,0.9029819403611928,0.0,0.0,0.0,0.0,1.2410007557376397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.397070161912105,0.0,0.0,0.8754759955870316,0.0,0.0,0.0,0.0,1.0887316276537833,0.0,0.0,0.0,0.0,0.0,6.0
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Silanimonas,659.0,0.1077121930202499,0.15177385695313983,0.14731156395777067,0.07933534610044736,0.1049144119271121,1.49,0.08002910149145144,0.0,0.17863522686673813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2139172014596703,0.0,0.0,0.0,0.0,0.0,0.0,0.4484820607175713,0.0,0.0,6.244864420706656,0.0,0.0,0.0,2.7558277360726984,3.737811484290358,0.0,0.0,3.973051821107402,2.175614847674343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7108549471661864,0.7357320533931262,0.0,0.669393826701376,0.5102485826428259,0.6934812760055479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Simplicispira,660.0,1.5295131408875486,0.910643141718839,1.05573287503069,0.9277827974524538,1.3620467513344376,2.71,9.959985449254274,0.0,1.607717041800643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.252422297722411,0.0,0.0,0.0,0.0,0.0,0.0,0.4829806807727691,0.0,0.0,0.37563094259889657,0.0,0.0,0.028993911278631487,0.41485578822599767,0.6500541711809318,0.0,0.0,0.6135522872868356,2.521364733511645,0.0,0.0,0.0,0.15380575458603746,0.0,0.0,0.89,0.0,0.08622547962923044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019083969465648856,0.0,0.04203517503446884,0.0,0.5571565802113353,0.553550783029114,0.0,0.05578281889178133,0.5800261665939817,0.53166897827092,1.12,0.0,2.79,0.004885675200312683,0.0,0.0,0.0,5.0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,676.0,0.5385609651012494,0.398406374501992,6.174809722563221,0.44075192278026315,0.6626173384870238,0.0,0.6232569419182733,0.0,0.8395855662736691,0.0,0.0,0.036145822575648044,0.0,0.0,0.0,0.0,0.0,0.5914181452120297,0.0007244749367895617,0.0,0.006327862368993474,0.0,0.002430074603290321,0.004966229638458482,1.7910533578656855,0.04618510992056161,0.0,1.8194623782134052,0.09595087315294569,0.07621267820317404,0.0,0.029632556301856974,0.08125677139761647,0.0,0.0036182068167016426,0.036091311016872685,0.026094331006588818,0.0,0.0,0.0,0.052519038151329855,0.020999580008399833,0.0,0.0,0.0,0.10347057555507654,0.025854182411200827,0.0,0.0,0.0,0.0,23.502524327509597,0.0,0.0,0.010467915837956664,0.10088442008272522,0.8481110254433308,2.478386167146974,2.371860000700697,0.03558845510516388,17.94347341018966,1.3301351940689055,1.8955154877484977,0.0,0.05443658138268917,0.0,0.019542700801250732,0.042343725189223524,0.0,0.0,5.0
