EC	Genus
EC:1.3.99.26	Sediminibacterium
EC:1.3.99.28	Sediminibacterium
EC:1.3.99.29	Sediminibacterium
EC:1.3.99.31	Sediminibacterium
EC:1.4.1.13	Opitutus
EC:1.4.1.13	Enhydrobacter
EC:1.4.1.14	Opitutus
EC:1.4.1.14	Sediminibacterium
EC:1.4.1.14	Enhydrobacter
EC:1.4.1.3	Opitutus
EC:1.4.1.3	Sediminibacterium
EC:1.4.1.4	Opitutus
EC:1.4.1.4	Enhydrobacter
EC:1.5.1.20	Opitutus
EC:1.5.1.20	Desulfosporosinus
EC:1.5.1.20	Sediminibacterium
EC:1.5.1.20	Enhydrobacter
EC:1.5.1.3	Enhydrobacter
EC:1.5.1.33	Enhydrobacter
EC:1.6.1.1	Enhydrobacter
EC:1.6.1.2	Sediminibacterium
EC:1.6.1.2	Enhydrobacter
EC:1.6.5.2	Enhydrobacter
EC:1.6.5.3	Opitutus
EC:1.6.5.3	Sediminibacterium
EC:1.6.5.3	Enhydrobacter
EC:1.6.5.5	Enhydrobacter
EC:1.6.99.3	Opitutus
EC:1.6.99.3	Sediminibacterium
EC:1.7.2.4	Sediminibacterium
EC:1.7.99.4	Enhydrobacter
EC:1.8.1.2	Enhydrobacter
EC:1.8.1.8	Opitutus
EC:1.8.1.8	Sediminibacterium
EC:1.8.1.8	Enhydrobacter
EC:1.8.2.2	Sediminibacterium
EC:1.8.4.8	Sediminibacterium
EC:1.8.4.8	Enhydrobacter
EC:1.8.98.1	Desulfosporosinus
EC:1.9.3.1	Sediminibacterium
EC:1.9.3.1	Enhydrobacter
EC:1.97.1.4	Opitutus
EC:1.97.1.4	Desulfosporosinus
EC:2.1.1.14	Enhydrobacter
EC:2.1.1.170	Mycobacterium
EC:2.1.1.170	Opitutus
EC:2.1.1.170	Desulfosporosinus
EC:2.1.1.170	Sediminibacterium
EC:2.1.1.171	Opitutus
EC:2.1.1.171	Enhydrobacter
EC:2.1.1.173	Enhydrobacter
EC:2.1.1.176	Opitutus
EC:2.1.1.176	Sediminibacterium
EC:2.1.1.176	Enhydrobacter
EC:2.1.1.177	Desulfosporosinus
EC:2.1.1.185	Mycobacterium
EC:2.1.1.185	Desulfosporosinus
EC:2.1.1.185	Sediminibacterium
EC:2.1.1.185	Enhydrobacter
EC:2.1.1.186	Opitutus
EC:2.1.1.187	Enhydrobacter
EC:2.1.1.190	Opitutus
EC:2.1.1.190	Enhydrobacter
EC:2.1.1.191	Opitutus
EC:2.1.1.191	Sediminibacterium
EC:2.1.1.201	Corynebacterium
EC:2.1.1.201	Mycobacterium
EC:2.1.1.201	Opitutus
EC:2.1.1.201	Sediminibacterium
EC:2.1.1.219	Corynebacterium
EC:2.1.1.219	Mycobacterium
EC:2.1.1.222	Sediminibacterium
EC:2.1.1.226	Opitutus
EC:2.1.1.226	Desulfosporosinus
EC:2.1.1.227	Opitutus
EC:2.1.1.227	Desulfosporosinus
EC:2.1.1.242	Enhydrobacter
EC:2.1.1.245	Desulfosporosinus
EC:2.1.1.264	Enhydrobacter
EC:2.1.1.268	Opitutus
EC:2.1.1.271	Corynebacterium
EC:2.1.1.298	Opitutus
EC:2.1.1.298	Enhydrobacter
EC:2.1.1.35	Opitutus
EC:2.1.1.45	Enhydrobacter
EC:2.1.1.61	Enhydrobacter
EC:2.1.1.64	Sediminibacterium
EC:2.2.1.1	Sediminibacterium
EC:2.2.1.2	Sediminibacterium
EC:2.3.1.128	Desulfosporosinus
EC:2.3.1.128	Enhydrobacter
EC:2.3.1.129	Enhydrobacter
EC:2.3.1.15	Opitutus
EC:2.3.1.15	Desulfosporosinus
EC:2.3.1.15	Sediminibacterium
EC:2.3.1.15	Enhydrobacter
EC:2.3.1.16	Enhydrobacter
EC:2.3.1.183	Opitutus
EC:2.3.1.183	Enhydrobacter
EC:2.3.1.191	Enhydrobacter
EC:2.3.1.20	Enhydrobacter
EC:2.3.1.207	Enhydrobacter
EC:2.3.1.241	Mycobacterium
EC:2.3.1.241	Opitutus
EC:2.3.1.241	Sediminibacterium
EC:2.3.1.241	Enhydrobacter
EC:2.3.1.30	Sediminibacterium
EC:2.3.1.30	Enhydrobacter
EC:2.3.1.40	Opitutus
EC:2.3.1.46	Desulfosporosinus
EC:2.3.1.47	Sediminibacterium
EC:2.3.1.47	Enhydrobacter
EC:2.3.1.51	Opitutus
EC:2.3.1.51	Sediminibacterium
EC:2.3.1.51	Enhydrobacter
EC:2.3.1.54	Desulfosporosinus
EC:2.3.1.8	Opitutus
EC:2.3.1.8	Enhydrobacter
EC:2.3.1.9	Enhydrobacter
EC:2.3.3.1	Corynebacterium
EC:2.3.3.1	Opitutus
EC:2.3.3.1	Desulfosporosinus
EC:2.3.3.1	Enhydrobacter
EC:2.3.3.5	Enhydrobacter
EC:2.4.1.1	Sediminibacterium
EC:2.4.1.129	Enhydrobacter
EC:2.4.1.15	Corynebacterium
EC:2.4.1.182	Enhydrobacter
EC:2.4.1.187	Opitutus
EC:2.4.1.187	Sediminibacterium
EC:2.4.1.246	Opitutus
EC:2.4.1.247	Opitutus
EC:2.4.1.315	Opitutus
EC:2.4.1.315	Desulfosporosinus
EC:2.4.1.319	Opitutus
EC:2.4.1.320	Opitutus
EC:2.4.1.4	Sediminibacterium
EC:2.4.1.83	Opitutus
EC:2.4.1.83	Desulfosporosinus
EC:2.4.1.83	Sediminibacterium
EC:2.4.2.1	Corynebacterium
EC:2.4.2.12	Enhydrobacter
EC:2.4.2.14	Sediminibacterium
EC:2.4.2.22	Opitutus
EC:2.4.2.28	Desulfosporosinus
EC:2.4.2.53	Opitutus
EC:2.4.99.12	Enhydrobacter
EC:2.4.99.13	Opitutus
EC:2.4.99.13	Sediminibacterium
EC:2.4.99.13	Enhydrobacter
EC:2.4.99.14	Opitutus
EC:2.4.99.14	Sediminibacterium
EC:2.4.99.14	Enhydrobacter
EC:2.4.99.15	Opitutus
EC:2.4.99.15	Sediminibacterium
EC:2.4.99.15	Enhydrobacter
EC:2.5.1.1	Opitutus
EC:2.5.1.1	Desulfosporosinus
EC:2.5.1.1	Sediminibacterium
EC:2.5.1.1	Enhydrobacter
EC:2.5.1.10	Opitutus
EC:2.5.1.10	Sediminibacterium
EC:2.5.1.10	Enhydrobacter
EC:2.5.1.105	Desulfosporosinus
EC:2.5.1.29	Opitutus
EC:2.5.1.29	Desulfosporosinus
EC:2.5.1.29	Sediminibacterium
EC:2.5.1.31	Opitutus
EC:2.5.1.31	Desulfosporosinus
EC:2.5.1.31	Sediminibacterium
EC:2.5.1.31	Enhydrobacter
EC:2.5.1.39	Sediminibacterium
EC:2.5.1.46	Opitutus
EC:2.5.1.46	Sediminibacterium
EC:2.5.1.47	Opitutus
EC:2.5.1.47	Enhydrobacter
EC:2.5.1.49	Enhydrobacter
EC:2.5.1.55	Enhydrobacter
EC:2.5.1.56	Sediminibacterium
EC:2.5.1.56	Enhydrobacter
EC:2.5.1.68	Corynebacterium
EC:2.5.1.74	Enhydrobacter
EC:2.5.1.90	Opitutus
EC:2.5.1.90	Sediminibacterium
EC:2.5.1.90	Enhydrobacter
EC:2.6.1.1	Opitutus
EC:2.6.1.1	Desulfosporosinus
EC:2.6.1.109	Sediminibacterium
EC:2.6.1.11	Sediminibacterium
EC:2.6.1.17	Opitutus
EC:2.6.1.17	Desulfosporosinus
EC:2.6.1.17	Enhydrobacter
EC:2.6.1.2	Enhydrobacter
EC:2.6.1.21	Sediminibacterium
EC:2.6.1.57	Enhydrobacter
EC:2.6.1.62	Enhydrobacter
EC:2.6.1.66	Corynebacterium
EC:2.6.1.66	Enhydrobacter
EC:2.6.1.76	Enhydrobacter
EC:2.6.1.85	Enhydrobacter
EC:2.7.1.107	Enhydrobacter
EC:2.7.1.130	Enhydrobacter
EC:2.7.1.16	Opitutus
EC:2.7.1.167	Sediminibacterium
EC:2.7.1.17	Sediminibacterium
EC:2.7.1.2	Sediminibacterium
EC:2.7.1.22	Enhydrobacter
EC:2.7.1.4	Opitutus
EC:2.7.1.4	Sediminibacterium
EC:2.7.1.45	Opitutus
EC:2.7.1.45	Sediminibacterium
EC:2.7.1.5	Opitutus
EC:2.7.1.63	Opitutus
EC:2.7.1.69	Opitutus
EC:2.7.11.1	Sediminibacterium
EC:2.7.4.14	Corynebacterium
EC:2.7.4.14	Mycobacterium
EC:2.7.4.14	Opitutus
EC:2.7.4.14	Desulfosporosinus
EC:2.7.4.14	Sediminibacterium
EC:2.7.4.14	Enhydrobacter
EC:2.7.4.16	Desulfosporosinus
EC:2.7.4.7	Desulfosporosinus
EC:2.7.4.7	Enhydrobacter
EC:2.7.6.5	Sediminibacterium
EC:2.7.7.1	Enhydrobacter
EC:2.7.7.13	Opitutus
EC:2.7.7.13	Sediminibacterium
EC:2.7.7.19	Enhydrobacter
EC:2.7.7.23	Opitutus
EC:2.7.7.38	Enhydrobacter
EC:2.7.7.4	Corynebacterium
EC:2.7.7.43	Enhydrobacter
EC:2.7.7.53	Opitutus
EC:2.7.7.60	Corynebacterium
EC:2.7.7.63	Opitutus
EC:2.7.7.65	Opitutus
EC:2.7.7.71	Sediminibacterium
EC:2.7.7.72	Opitutus
EC:2.7.7.72	Enhydrobacter
EC:2.7.7.76	Sediminibacterium
EC:2.7.7.83	Opitutus
EC:2.7.8.41	Mycobacterium
EC:2.7.8.8	Sediminibacterium
EC:2.8.1.12	Sediminibacterium
EC:2.8.1.2	Mycobacterium
EC:2.8.3.18	Enhydrobacter
EC:2.8.3.5	Sediminibacterium
EC:2.8.3.5	Enhydrobacter
EC:2.8.4.4	Enhydrobacter
EC:2.8.4.5	Desulfosporosinus
EC:2.8.4.5	Sediminibacterium
EC:3.1.1.32	Enhydrobacter
EC:3.1.1.4	Enhydrobacter
EC:3.1.1.41	Opitutus
EC:3.1.1.45	Sediminibacterium
EC:3.1.1.5	Opitutus
EC:3.1.1.53	Sediminibacterium
EC:3.1.11.2	Opitutus
EC:3.1.11.2	Enhydrobacter
EC:3.1.11.5	Enhydrobacter
EC:3.1.13.3	Opitutus
EC:3.1.13.3	Desulfosporosinus
EC:3.1.13.3	Sediminibacterium
EC:3.1.13.5	Opitutus
EC:3.1.2.12	Enhydrobacter
EC:3.1.2.28	Opitutus
EC:3.1.2.28	Sediminibacterium
EC:3.1.21.5	Enhydrobacter
EC:3.1.22.4	Opitutus
EC:3.1.22.4	Desulfosporosinus
EC:3.1.22.4	Sediminibacterium
EC:3.1.22.4	Enhydrobacter
EC:3.1.3.11	Enhydrobacter
EC:3.1.3.16	Opitutus
EC:3.1.3.18	Opitutus
EC:3.1.3.23	Sediminibacterium
EC:3.1.3.27	Opitutus
EC:3.1.3.27	Sediminibacterium
EC:3.1.3.27	Enhydrobacter
EC:3.1.3.45	Opitutus
EC:3.1.3.45	Sediminibacterium
EC:3.1.3.45	Enhydrobacter
EC:3.1.3.48	Opitutus
EC:3.1.3.7	Opitutus
EC:3.1.3.7	Sediminibacterium
EC:3.1.3.82	Opitutus
EC:3.1.3.82	Sediminibacterium
EC:3.1.3.83	Opitutus
EC:3.1.3.83	Sediminibacterium
EC:3.1.4.46	Sediminibacterium
EC:3.1.4.46	Enhydrobacter
EC:3.1.4.55	Opitutus
EC:3.1.4.55	Sediminibacterium
EC:3.1.5.1	Opitutus
EC:3.1.5.1	Enhydrobacter
EC:3.1.7.2	Enhydrobacter
EC:3.2.1.139	Opitutus
EC:3.2.1.172	Opitutus
EC:3.2.1.172	Sediminibacterium
EC:3.2.1.177	Opitutus
EC:3.2.1.20	Opitutus
EC:3.2.1.24	Opitutus
EC:3.2.1.28	Sediminibacterium
EC:3.2.1.4	Opitutus
EC:3.2.1.51	Sediminibacterium
EC:3.2.1.80	Sediminibacterium
EC:3.2.2.1	Mycobacterium
EC:3.2.2.20	Enhydrobacter
EC:3.2.2.4	Opitutus
EC:3.3.1.1	Opitutus
EC:3.3.1.1	Desulfosporosinus
EC:3.3.1.1	Enhydrobacter
EC:3.3.2.12	Sediminibacterium
EC:3.4.11.2	Enhydrobacter
EC:3.4.11.21	Corynebacterium
EC:3.4.11.5	Sediminibacterium
EC:3.4.11.9	Desulfosporosinus
EC:3.4.11.9	Enhydrobacter
EC:3.4.13.19	Desulfosporosinus
EC:3.4.13.19	Sediminibacterium
EC:3.4.13.9	Desulfosporosinus
EC:3.4.13.9	Sediminibacterium
EC:3.4.14.5	Sediminibacterium
EC:3.4.17.11	Sediminibacterium
EC:3.4.17.13	Sediminibacterium
EC:3.4.21.102	Desulfosporosinus
EC:3.4.21.102	Enhydrobacter
EC:3.4.21.107	Opitutus
EC:3.4.21.107	Sediminibacterium
EC:3.4.22.40	Corynebacterium
EC:3.4.23.43	Opitutus
EC:3.4.23.43	Enhydrobacter
EC:3.4.24.70	Enhydrobacter
EC:3.5.1.1	Enhydrobacter
EC:3.5.1.108	Enhydrobacter
EC:3.5.1.11	Sediminibacterium
EC:3.5.1.118	Enhydrobacter
EC:3.5.1.16	Sediminibacterium
EC:3.5.1.16	Enhydrobacter
EC:3.5.1.26	Sediminibacterium
EC:3.5.1.32	Sediminibacterium
EC:3.5.1.4	Opitutus
EC:3.5.1.4	Enhydrobacter
EC:3.5.1.42	Mycobacterium
EC:3.5.1.42	Opitutus
EC:3.5.1.42	Sediminibacterium
EC:3.5.1.53	Opitutus
EC:3.5.1.53	Sediminibacterium
EC:3.5.1.81	Sediminibacterium
EC:3.5.2.17	Enhydrobacter
EC:3.5.3.11	Desulfosporosinus
EC:3.5.3.11	Sediminibacterium
EC:3.5.3.12	Sediminibacterium
EC:3.5.3.6	Sediminibacterium
EC:3.5.3.8	Sediminibacterium
EC:3.5.4.12	Opitutus
EC:3.5.4.12	Desulfosporosinus
EC:3.5.4.25	Opitutus
EC:3.5.5.1	Enhydrobacter
EC:3.5.99.10	Sediminibacterium
EC:3.5.99.7	Sediminibacterium
EC:3.6.1.11	Opitutus
EC:3.6.1.11	Sediminibacterium
EC:3.6.1.11	Enhydrobacter
EC:3.6.1.40	Opitutus
EC:3.6.1.40	Desulfosporosinus
EC:3.6.1.40	Sediminibacterium
EC:3.6.1.40	Enhydrobacter
EC:3.6.1.41	Enhydrobacter
EC:3.6.1.54	Sediminibacterium
EC:3.6.1.54	Enhydrobacter
EC:3.6.1.55	Sediminibacterium
EC:3.6.3.12	Sediminibacterium
EC:3.6.3.14	Opitutus
EC:3.6.3.14	Sediminibacterium
EC:3.6.3.14	Enhydrobacter
EC:3.6.3.21	Mycobacterium
EC:3.6.3.21	Enhydrobacter
EC:3.6.3.25	Opitutus
EC:3.6.3.25	Enhydrobacter
EC:3.6.3.27	Opitutus
EC:3.6.3.27	Enhydrobacter
EC:3.6.3.29	Desulfosporosinus
EC:3.6.3.29	Enhydrobacter
EC:3.6.3.3	Opitutus
EC:3.6.3.3	Desulfosporosinus
EC:3.6.3.30	Opitutus
EC:3.6.3.30	Enhydrobacter
EC:3.6.3.31	Opitutus
EC:3.6.3.34	Mycobacterium
EC:3.6.3.34	Opitutus
EC:3.6.3.34	Enhydrobacter
EC:3.6.3.4	Enhydrobacter
EC:3.6.3.41	Enhydrobacter
EC:3.6.3.5	Opitutus
EC:3.6.3.5	Desulfosporosinus
EC:3.6.3.54	Opitutus
EC:3.6.3.54	Desulfosporosinus
EC:3.6.3.54	Sediminibacterium
EC:3.6.3.54	Enhydrobacter
EC:3.6.3.55	Desulfosporosinus
EC:3.6.4.12	Opitutus
EC:3.6.4.12	Sediminibacterium
EC:3.6.4.12	Enhydrobacter
EC:3.6.4.13	Opitutus
EC:3.6.4.13	Enhydrobacter
EC:3.7.1.2	Sediminibacterium
EC:3.7.1.20	Enhydrobacter
EC:3.8.1.5	Opitutus
EC:4.1.1.11	Enhydrobacter
EC:4.1.1.19	Sediminibacterium
EC:4.1.1.3	Opitutus
EC:4.1.1.31	Sediminibacterium
EC:4.1.1.31	Enhydrobacter
EC:4.1.1.44	Enhydrobacter
EC:4.1.1.86	Enhydrobacter
EC:4.1.1.98	Desulfosporosinus
EC:4.1.1.98	Sediminibacterium
EC:4.1.2.14	Sediminibacterium
EC:4.1.2.17	Opitutus
EC:4.1.2.22	Mycobacterium
EC:4.1.2.5	Sediminibacterium
EC:4.1.2.50	Enhydrobacter
EC:4.1.3.1	Enhydrobacter
EC:4.1.3.27	Sediminibacterium
EC:4.1.3.38	Enhydrobacter
EC:4.1.3.4	Sediminibacterium
EC:4.1.3.40	Enhydrobacter
EC:4.1.3.42	Opitutus
EC:4.1.3.42	Sediminibacterium
EC:4.1.99.18	Mycobacterium
EC:4.1.99.18	Sediminibacterium
EC:4.1.99.18	Enhydrobacter
EC:4.1.99.3	Sediminibacterium
EC:4.2.1.17	Sediminibacterium
EC:4.2.1.18	Sediminibacterium
EC:4.2.1.18	Enhydrobacter
EC:4.2.1.22	Sediminibacterium
EC:4.2.1.3	Desulfosporosinus
EC:4.2.1.35	Corynebacterium
EC:4.2.1.35	Opitutus
EC:4.2.1.35	Desulfosporosinus
EC:4.2.1.35	Sediminibacterium
EC:4.2.1.35	Enhydrobacter
EC:4.2.1.6	Opitutus
EC:4.2.1.7	Sediminibacterium
EC:4.2.1.75	Desulfosporosinus
EC:4.2.1.75	Sediminibacterium
EC:4.2.1.75	Enhydrobacter
EC:4.2.1.99	Enhydrobacter
EC:4.2.2.6	Opitutus
EC:4.2.3.12	Opitutus
EC:4.2.3.12	Desulfosporosinus
EC:4.2.3.12	Sediminibacterium
EC:4.2.3.12	Enhydrobacter
EC:4.3.1.17	Enhydrobacter
EC:4.3.1.19	Opitutus
EC:4.3.1.19	Enhydrobacter
EC:4.3.2.2	Enhydrobacter
EC:4.4.1.11	Sediminibacterium
EC:4.4.1.16	Mycobacterium
EC:4.4.1.16	Opitutus
EC:4.4.1.19	Desulfosporosinus
EC:4.4.1.19	Sediminibacterium
EC:4.4.1.5	Opitutus
EC:4.4.1.5	Sediminibacterium
EC:4.4.1.8	Opitutus
EC:4.4.1.8	Desulfosporosinus
EC:4.4.1.8	Sediminibacterium
EC:4.6.1.1	Opitutus
EC:4.99.1.1	Opitutus
EC:4.99.1.1	Sediminibacterium
EC:4.99.1.1	Enhydrobacter
EC:4.99.1.4	Mycobacterium
EC:4.99.1.4	Desulfosporosinus
EC:4.99.1.4	Sediminibacterium
EC:4.99.1.4	Enhydrobacter
EC:5.1.1.3	Enhydrobacter
EC:5.1.2.3	Enhydrobacter
EC:5.1.3.10	Opitutus
EC:5.1.3.6	Opitutus
EC:5.1.99.1	Opitutus
EC:5.1.99.6	Opitutus
EC:5.3.1.13	Sediminibacterium
EC:5.3.1.13	Enhydrobacter
EC:5.3.1.22	Opitutus
EC:5.3.1.22	Sediminibacterium
EC:5.3.1.6	Opitutus
EC:5.3.1.8	Opitutus
EC:5.3.2.6	Desulfosporosinus
EC:5.3.3.2	Mycobacterium
EC:5.3.3.8	Enhydrobacter
EC:5.3.4.1	Enhydrobacter
EC:5.4.2.2	Opitutus
EC:5.4.2.2	Sediminibacterium
EC:5.4.2.2	Enhydrobacter
EC:5.4.2.8	Desulfosporosinus
EC:5.4.2.8	Sediminibacterium
EC:5.4.2.8	Enhydrobacter
EC:5.4.3.8	Enhydrobacter
EC:5.4.99.19	Opitutus
EC:5.4.99.19	Enhydrobacter
EC:5.4.99.2	Sediminibacterium
EC:5.4.99.20	Opitutus
EC:5.4.99.20	Sediminibacterium
EC:5.4.99.20	Enhydrobacter
EC:5.4.99.22	Mycobacterium
EC:5.4.99.22	Opitutus
EC:5.4.99.22	Desulfosporosinus
EC:5.4.99.22	Sediminibacterium
EC:5.4.99.22	Enhydrobacter
EC:5.4.99.23	Opitutus
EC:5.4.99.23	Desulfosporosinus
EC:5.4.99.23	Sediminibacterium
EC:5.4.99.23	Enhydrobacter
EC:5.4.99.24	Sediminibacterium
EC:5.4.99.24	Enhydrobacter
EC:5.4.99.27	Enhydrobacter
EC:5.4.99.28	Enhydrobacter
EC:5.4.99.29	Mycobacterium
EC:5.4.99.29	Enhydrobacter
EC:5.4.99.5	Corynebacterium
EC:5.4.99.5	Opitutus
EC:5.4.99.5	Sediminibacterium
EC:5.4.99.60	Corynebacterium
EC:5.4.99.60	Mycobacterium
EC:5.4.99.60	Desulfosporosinus
EC:5.5.1.19	Sediminibacterium
EC:5.5.1.4	Sediminibacterium
EC:5.99.1.2	Opitutus
EC:5.99.1.2	Sediminibacterium
EC:5.99.1.2	Enhydrobacter
EC:5.99.1.3	Desulfosporosinus
EC:5.99.1.3	Sediminibacterium
EC:5.99.1.3	Enhydrobacter
EC:6.1.1.12	Opitutus
EC:6.1.1.12	Desulfosporosinus
EC:6.1.1.12	Enhydrobacter
EC:6.1.1.18	Enhydrobacter
EC:6.1.1.24	Desulfosporosinus
EC:6.2.1.20	Opitutus
EC:6.2.1.26	Opitutus
EC:6.2.1.3	Sediminibacterium
EC:6.3.1.10	Corynebacterium
EC:6.3.1.10	Mycobacterium
EC:6.3.1.10	Desulfosporosinus
EC:6.3.1.2	Sediminibacterium
EC:6.3.2.12	Corynebacterium
EC:6.3.2.12	Opitutus
EC:6.3.2.12	Desulfosporosinus
EC:6.3.2.12	Sediminibacterium
EC:6.3.2.12	Enhydrobacter
EC:6.3.2.17	Enhydrobacter
EC:6.3.3.3	Enhydrobacter
EC:6.3.4.14	Corynebacterium
EC:6.3.5.10	Corynebacterium
EC:6.3.5.10	Desulfosporosinus
EC:6.3.5.11	Corynebacterium
EC:6.3.5.11	Mycobacterium
EC:6.3.5.6	Corynebacterium
EC:6.3.5.6	Opitutus
EC:6.3.5.6	Desulfosporosinus
EC:6.3.5.6	Sediminibacterium
EC:6.3.5.6	Enhydrobacter
EC:6.3.5.9	Desulfosporosinus
EC:6.4.1.2	Opitutus
EC:6.4.1.2	Sediminibacterium
EC:6.4.1.4	Enhydrobacter
EC:6.5.1.3	Mycobacterium
EC:6.5.1.6	Mycobacterium
EC:6.5.1.7	Mycobacterium
EC:6.6.1.1	Sediminibacterium
EC:1.1.1.1	Thermincola
EC:1.1.1.157	Thermincola
EC:1.1.3.15	Thermincola
EC:1.11.1.15	Thermincola
EC:1.12.1.3	Thermincola
EC:1.17.1.2	Thermincola
EC:1.17.7.1	Thermincola
EC:1.18.1.2	Thermincola
EC:1.2.1.10	Thermincola
EC:1.2.1.12	Thermincola
EC:1.2.1.2	Thermincola
EC:1.2.1.43	Thermincola
EC:1.2.7.1	Thermincola
EC:1.2.7.11	Thermincola
EC:1.2.7.3	Thermincola
EC:1.2.99.2	Thermincola
EC:1.2.99.5	Thermincola
EC:1.3.1.106	Thermincola
EC:1.3.1.14	Thermincola
EC:1.3.1.54	Thermincola
EC:1.3.1.9	Thermincola
EC:1.3.5.1	Thermincola
EC:1.3.5.4	Thermincola
EC:1.3.99.22	Thermincola
EC:1.4.1.1	Thermincola
EC:1.4.1.14	Thermincola
EC:1.4.4.2	Thermincola
EC:1.5.1.20	Thermincola
EC:1.6.5.3	Thermincola
EC:1.8.1.4	Thermincola
EC:1.8.4.11	Thermincola
EC:1.8.4.12	Thermincola
EC:1.97.1.4	Thermincola
EC:2.1.1.130	Thermincola
EC:2.1.1.131	Thermincola
EC:2.1.1.170	Thermincola
EC:2.1.1.185	Thermincola
EC:2.1.1.190	Thermincola
EC:2.1.1.201	Thermincola
EC:2.1.1.217	Thermincola
EC:2.1.1.226	Thermincola
EC:2.1.1.227	Thermincola
EC:2.1.1.245	Thermincola
EC:2.1.1.258	Thermincola
EC:2.1.1.271	Thermincola
EC:2.1.1.33	Thermincola
EC:2.1.1.37	Thermincola
EC:2.1.2.10	Thermincola
EC:2.2.1.1	Thermincola
EC:2.3.1.128	Thermincola
EC:2.3.1.15	Thermincola
EC:2.3.1.46	Thermincola
EC:2.3.1.54	Thermincola
EC:2.3.1.9	Thermincola
EC:2.3.3.1	Thermincola
EC:2.3.3.14	Thermincola
EC:2.4.1.18	Thermincola
EC:2.4.1.25	Thermincola
EC:2.4.1.315	Thermincola
EC:2.4.2.28	Thermincola
EC:2.4.2.7	Thermincola
EC:2.5.1.1	Thermincola
EC:2.5.1.10	Thermincola
EC:2.5.1.105	Thermincola
EC:2.5.1.29	Thermincola
EC:2.5.1.31	Thermincola
EC:2.5.1.39	Thermincola
EC:2.6.1.1	Thermincola
EC:2.6.1.17	Thermincola
EC:2.6.1.82	Thermincola
EC:2.6.1.85	Thermincola
EC:2.7.1.107	Thermincola
EC:2.7.1.2	Thermincola
EC:2.7.1.30	Thermincola
EC:2.7.1.31	Thermincola
EC:2.7.1.48	Thermincola
EC:2.7.1.49	Thermincola
EC:2.7.4.14	Thermincola
EC:2.7.4.7	Thermincola
EC:2.7.7.27	Thermincola
EC:2.7.7.72	Thermincola
EC:2.7.8.33	Thermincola
EC:2.8.1.10	Thermincola
EC:3.1.11.2	Thermincola
EC:3.1.13.3	Thermincola
EC:3.1.22.4	Thermincola
EC:3.1.26.8	Thermincola
EC:3.1.3.11	Thermincola
EC:3.1.3.18	Thermincola
EC:3.1.3.48	Thermincola
EC:3.1.3.7	Thermincola
EC:3.1.5.1	Thermincola
EC:3.2.2.21	Thermincola
EC:3.3.1.1	Thermincola
EC:3.4.11.4	Thermincola
EC:3.4.11.9	Thermincola
EC:3.4.13.9	Thermincola
EC:3.4.21.107	Thermincola
EC:3.5.1.1	Thermincola
EC:3.5.1.42	Thermincola
EC:3.5.3.11	Thermincola
EC:3.5.4.12	Thermincola
EC:3.5.99.10	Thermincola
EC:3.6.1.11	Thermincola
EC:3.6.1.13	Thermincola
EC:3.6.1.40	Thermincola
EC:3.6.3.17	Thermincola
EC:3.6.3.21	Thermincola
EC:3.6.3.27	Thermincola
EC:3.6.3.29	Thermincola
EC:3.6.3.3	Thermincola
EC:3.6.3.34	Thermincola
EC:3.6.3.5	Thermincola
EC:3.6.3.54	Thermincola
EC:3.6.3.55	Thermincola
EC:3.6.3.8	Thermincola
EC:3.6.4.12	Thermincola
EC:3.6.4.13	Thermincola
EC:3.7.1.12	Thermincola
EC:4.1.1.3	Thermincola
EC:4.1.1.37	Thermincola
EC:4.1.1.98	Thermincola
EC:4.1.2.13	Thermincola
EC:4.1.2.17	Thermincola
EC:4.1.2.5	Thermincola
EC:4.1.2.50	Thermincola
EC:4.1.99.14	Thermincola
EC:4.1.99.18	Thermincola
EC:4.1.99.19	Thermincola
EC:4.2.1.17	Thermincola
EC:4.2.1.3	Thermincola
EC:4.2.1.35	Thermincola
EC:4.2.1.75	Thermincola
EC:4.2.3.12	Thermincola
EC:4.3.1.1	Thermincola
EC:4.3.1.17	Thermincola
EC:4.3.1.19	Thermincola
EC:4.99.1.3	Thermincola
EC:4.99.1.4	Thermincola
EC:5.1.3.2	Thermincola
EC:5.3.1.6	Thermincola
EC:5.3.1.9	Thermincola
EC:5.3.2.6	Thermincola
EC:5.4.2.8	Thermincola
EC:5.4.99.2	Thermincola
EC:5.4.99.22	Thermincola
EC:5.4.99.23	Thermincola
EC:5.4.99.60	Thermincola
EC:5.99.1.2	Thermincola
EC:5.99.1.3	Thermincola
EC:6.1.1.12	Thermincola
EC:6.1.1.18	Thermincola
EC:6.1.1.22	Thermincola
EC:6.1.1.24	Thermincola
EC:6.2.1.3	Thermincola
EC:6.2.1.5	Thermincola
EC:6.3.1.10	Thermincola
EC:6.3.2.12	Thermincola
EC:6.3.4.21	Thermincola
EC:6.3.5.10	Thermincola
EC:6.3.5.6	Thermincola
EC:6.3.5.9	Thermincola
EC:6.4.1.2	Thermincola
EC:1.1.1.1	Clostridium_sensu_stricto_12
EC:1.1.1.100	Clostridium_sensu_stricto_12
EC:1.1.1.157	Clostridium_sensu_stricto_12
EC:1.1.1.193	Clostridium_sensu_stricto_12
EC:1.1.1.205	Clostridium_sensu_stricto_12
EC:1.1.1.22	Clostridium_sensu_stricto_12
