pathway	site_1	site_2	site_3	site_4	site_5	site_6	site_7	site_8	site_9	site_10	site_11	site_12	site_13	site_14	site_15	site_16	site_17	site_18	site_19	site_20	site_21	site_22	site_23	site_24	site_25	site_26	site_27	site_28	site_29	site_30	site_31	site_32	site_33	site_34	site_35	site_36	site_37	site_38	site_39	site_40	site_41	site_42	site_43	site_44	site_45	site_46	site_47	site_48	site_49	site_50	site_51	site_52	site_53	site_54	site_55	site_56	site_57	site_58	site_59	site_60	site_61	site_62	site_63	site_64	site_65	site_66	site_67	site_68	site_69	site_70
PWY-7295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1309.0692610236345	0.0	0.0	889.0599343189945	0.0	0.0	39912.79460316751	0.0	0.0	0.0	0.0	23450.47210454649	0.0	0.0	2802.875629609849	0.0	103752.68711476898	43509.80132389905	39356.569581370226	0.0	748.8645307938849	0.0	180680.4689257308	0.0	34059.50646678556	0.0	39.99791144760775	139134.63849586213	0.0	0.0	0.0	31.99856847497839	0.0	189.96503989080026	419.8740825168335	889.6783131404155	0.0	0.0	0.0	0.0	35651.11924080106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7315	8993.406439392527	379.9131777164671	491.82555662596985	439.83020463472855	551.7505789931885	0.0	921.517735078181	0.0	2258.562127902813	0.0	68806.2027777159	84626.74126655955	11065.97615568767	6347.656773569683	8598.772374155342	11043.249100645871	173494.94560138683	1762.071858602504	0.0	210133.9433565891	17230.781771602662	10722.444023519576	98074.50228944734	105994.06753984431	21568.107532392823	275324.8999146566	63.998088557981355	75914.82942032421	14292.022983439007	17108.962891030522	0.0	21781.99902329887	212470.89578393838	14078.629349299961	9656.749730694812	37788.895663659605	64871.262479103585	93515.82972724036	10228.306463309456	69.99724625195114	303537.4782546609	28843.93215359078	4718.726801258385	0.0	107.9935101651784	9004.860822680017	7366.82288167231	9507.06489052694	47154.523333143195	0.0	1127.2399767712252	71.98719528007497	0.0	0.0	0.0	104187.37149328792	15905.106605231866	28941.325981821225	31105.919017429114	5860.259115939398	109885.30835775798	34678.41067935406	32998.11060356005	7976.75933785125	53639.80019510573	195501.82184099767	1266.265119358234	105.99232833119349	26379.240342702993	0.0
PWY-7323	621756.1845796523	767274.7070422643	663804.6807105292	400436.4876518081	506914.4093451541	585978.3595767689	792435.3974113212	514410.6756221205	704513.5512735307	495026.54203867505	351610.4589182934	474820.2713667362	698933.1898025306	189527.5166707748	243118.15644723456	741861.5183866201	156697.01437893146	555397.4210983263	346272.16728035954	730352.5542881105	500953.2490045509	689646.3847532431	359195.01878657663	541082.8435062286	557651.374507981	555170.1209122621	1176517.4630103123	472390.42529960943	415554.24737885594	679372.3364799006	142945.64798066491	733606.3815418793	662455.3124318949	191905.7844331431	281440.74351612583	773848.2519367369	716071.5272700088	607402.6490160812	903491.5781761571	103513.3759182694	846623.9350971729	659302.6861100924	1042253.386090417	949654.9372505851	682974.9070142752	619056.4349399519	806660.3826016529	827078.3682258731	524300.8131891695	1029329.5346274839	83074.89110586052	311252.79413591843	27007.799282517306	550506.8672656488	475983.51883898536	388489.6060224708	812257.9122880163	476007.4838792457	434618.414446312	193673.40692278103	585742.6875944585	500271.30590589705	437666.51970994065	133452.03619562654	588829.8931120338	216592.4998499799	190769.83933642445	554068.9932436581	123431.08227684278	192099.41470093126
PWY-7328	652494.408163478	630510.376775222	584105.4871230607	442741.12632521737	483884.7067962317	484877.97061295307	404236.68319833884	320893.0324889542	538382.4051663476	135345.88349597354	426261.7964212015	306468.7491716743	152876.64892056573	303665.7608530377	192652.41131264265	239234.09590370514	234671.81379492828	831052.4587966332	20574.663659153804	706521.9279550492	505518.5051786031	355995.28264986863	259852.60206210378	194592.71866934645	527659.2250542896	398864.8544662851	821832.4009738907	460560.3251474467	455308.73707621195	615647.1727511606	466659.66509008344	380346.65329903894	456709.701517021	410944.75448210014	220471.89463828053	318440.1168862265	333632.01154564077	636794.0800843965	910267.479779812	157053.2916432796	732116.5200087759	645571.0397459584	719017.0650742496	874449.429160636	939170.4284233587	538304.2505213514	804456.5246685861	803805.51585063	651602.4691477356	917234.5067061128	51731.26986114756	306150.66368690826	945358.8934260204	835712.147149621	774932.4553313182	609416.5783705388	539011.7328501291	565465.1609603522	559405.6188156933	174734.99041354985	375622.61333205586	670445.5222523366	584835.0832632292	396112.1089203067	581806.5008857973	428090.0307295214	158491.49854106066	660463.9507280262	107831.3444121449	186621.02096862704
PWY-7332	11856.398425582318	7902.5290513158525	7383.142592897896	5815.629195900969	11698.777640437302	0.0	5570.804866071775	0.0	14205.2492313527	0.0	429337.1669005974	385855.6898398163	131272.00867906012	67918.75993400169	72739.60576953866	97963.52829157677	346388.1215377352	10405.222185847742	27.998589829347914	0.0	5659.892499007955	126904.06026097726	255181.90744257258	0.0	4068.045489629465	1013.4687634562584	0.0	2640.2010084776452	48932.89187517149	195436.53036451657	0.0	2760.2000544699363	4402.447526661426	0.0	251.86088079979245	6832.359974632415	3602.7748777051415	222.74642955985897	27.9989689309949	0.0	9601.835068306827	52651.98576757039	0.0	0.0	30.30873056947188	601.5566083307407	52703.38986233472	0.0	0.0	51.307675783585076	0.0	382785.14698900306	0.0	0.0	0.0	19411.186929199383	169063.08482011373	1341.7520054452461	3175.368851381804	37676.16362654133	1731.7728853833687	2939.600603129813	1076.548546068876	0.0	149748.99067482713	0.0	2805.5733984023136	0.0	0.0	0.0
PWY-7347	0.0	0.0	0.0	32.999340658817815	55.49807409057776	0.0	400.3993441106309	0.0	0.0	0.0	0.0	1547.2563812278531	0.0	251.9542826497404	287.9476766204787	35.998176023754624	0.0	0.0	0.0	0.0	0.0	190.48110534551262	2255.701366615698	0.0	257.96037918710664	0.0	0.0	2285.3394168339787	3158.657519545358	2082.726478210591	0.0	14606.794610758876	29465.22702085803	0.0	0.0	161465.04783187213	25078.3527161	0.0	0.0	0.0	0.0	1888.1833928303606	0.0	0.0	0.0	0.0	1073.5348794945735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	617.8021139594875	694.1128038349347	0.0	104.99447930018292	1490.416844722234	0.0	0.0	0.0	0.0	46132.22608479153	0.0	0.0	0.0	0.0	0.0
PWY-7371	89680.0	5483.4	11784.4	17404.6	8585.7	22160.0	8471.7	134500.0	14317.9	33500.0	146227.2	36861.0	496109.80000000005	21401.0	69594.2	435261.2	74642.0	6732.8	0.0	8813.0	6465.399999999999	49491.8	99916.0	393265.9	96038.3	3944.1999999999994	16.0	52932.1	25293.8	59518.1	290.0	14343.4	32501.6	17999.999999999996	136840.5	293202.70000000007	56717.19999999999	148648.4	8887.0	0.0	119217.99999999999	76985.0	3882.3999999999996	132200.0	13.0	210994.0	14586.000000000002	4551.2	52100.0	0.0	4256.0	56.0	1323.9999999999998	267.0	279.0	9853.6	208034.8	48010.2	54461.4	13713.199999999999	38527.2	334784.0999999999	301525.3	0.0	131899.9	0.0	0.0	0.0	17500.0	14600.000000000002
PWY-7374	89132.4304768635	5291.686857985167	9584.642602665925	17122.04275951042	8238.796602380706	20966.83573936793	7966.547360014813	134500.0	13567.903770736566	33500.0	144815.3648294488	35970.67072039401	495042.4465503418	20516.124002540793	48088.474535923255	434251.2168350411	46959.78641068197	4935.265417512564	0.0	8572.329380359548	6209.274066160228	48205.62403799566	54348.742482673064	382366.0753967039	66145.17531860141	3942.118353344768	16.0	44211.05998090608	23530.071881747102	58570.56022163449	290.0	13281.008229815108	28677.771625816615	18000.0	720.218404432012	291525.755695358	39552.17125009101	147430.65785204922	8541.569652511493	0.0	119218.0	74092.2551435699	3866.5434491909314	132200.0	13.0	198732.46418420787	13523.304129591605	4410.045069075256	44611.99253383108	0.0	3223.9118174826967	56.00000000000001	1324.0	259.0610328638498	271.9419642857143	8911.625001160384	207377.78217384146	44094.49070619456	49262.95918418752	12484.304301356357	36591.45636205909	319617.6240329825	283390.5301117834	0.0	126882.05852750124	0.0	0.0	0.0	17500.0	0.0
PWY-7376	285730.92531626933	441871.43883878516	397781.25084522425	272746.3273235497	313627.4422952969	0.0	172838.1120790177	122518.80974633533	381575.6806518079	304511.94400712877	217876.70201918442	95674.24580972639	114830.91269813121	206234.1445629562	272997.2349891247	261742.71044178892	120523.11465319865	251401.24067532684	89.71068682585255	466305.2171462819	59417.157142098986	300858.26862015744	210683.89105949365	42561.74400310138	171022.2977615211	9280.736291600222	900508.1957403766	112548.80360882512	112552.46355174803	86796.74879882718	16624.33269105025	418623.1973237789	246265.43402769178	405240.9643183316	197596.28828083063	360684.21760183113	158908.83801619144	216101.57292791715	164024.0456884301	136053.95402236498	81768.03115288942	242038.50061629812	588648.531535	27209.666683040003	409824.3950218541	92555.44135014979	142592.7062368262	433881.7499891786	170032.14934546364	1148.3297380748725	11461.993373405563	1685.6893514716455	1178.2659938547356	5690.467072555461	20291.740263974032	258935.14889337265	114507.03395003937	129064.44400591738	123947.21888378264	116294.03170806877	52196.005642891665	95028.88727305213	107444.33077751141	115758.79232896726	91758.86633667652	0.0	102305.22779672995	63620.20302065986	0.0	77601.77435861912
PWY-7377	35414.21370887576	4457.719043363999	26348.911063312808	5608.596242686179	6554.96453618503	15226.14241493534	9910.861162492158	0.0	11526.484342775319	0.0	19924.417890943816	88709.1447115715	17069.073633066047	12798.771909476847	106941.41714989113	15080.702438775932	101255.3492692861	22460.69048631226	0.0	0.0	27181.98915924058	15848.939298815163	151865.13882318608	159071.5997196474	170410.95078643868	2209.48053772334	17533.179793934876	65867.24106694527	51841.724660811866	34102.463029103994	0.0	22584.21168221322	59891.19420299852	0.0	250.22295139824902	39954.58101445022	135161.94714880866	242120.82825908842	98584.73487432847	233.27876529540876	1044.04909425739	82236.88815151587	349253.17218945036	0.0	66356.83814285867	299.89774950580255	24300.983908996564	210350.99374339654	114067.86399998589	0.0	0.0	0.0	0.0	385.591374686125	478.6234015659363	102131.85910039858	21359.186263326817	41814.02089042652	42764.47674383486	24062.73683988405	18628.95389188165	110244.94136355305	147802.42329583573	22456.410999026033	115966.99510215536	227632.09427271504	0.0	0.0	0.0	55318.806026926984
PWY-7391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	495.92024521892637	752.6776951987674	9182.599446512642	1073.574734920154	1203.4621145122665	0.0	0.0	0.0	0.0	0.0	633.708467509058	1296.3165218270524	99.09916514927606	0.0	0.0	0.0	0.0	4083.0496919900665	177.02566973954234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	235.9117332128169	0.0	0.0	0.0	71.93563549495445	0.0	0.0	0.0	0.0	0.0	293.4381034141529	0.0	0.0	104.95676979533178	0.0	0.0	0.0	0.0	986.4506106462132	0.0	0.0	198.04470953648803	0.0	0.0
PWY-7392	281847.7174802791	623675.535913127	507686.67106297426	521895.80822241	480041.0887131916	0.0	301225.6486649938	99449.08074067996	272598.13491407706	139468.3068710946	685843.726588116	512360.5440152959	683433.2543061622	516984.69884037686	539513.8336371573	709387.4680784874	399653.83351183863	284505.63983296533	370.4241008033002	8592.353084915205	244129.05095728717	481681.22173184535	417286.57132329996	734187.1753801076	306607.9541804694	144399.36260662065	94206.76509860478	314891.6393011666	678791.9378930385	339218.03387871827	89744.52262620424	501454.8176913499	464092.7662452627	203830.72185589318	236508.12472576485	620923.6524680312	321963.37293451	362069.30785203836	98694.86767140645	25759.421825263355	5379.041870695664	407695.8151404709	53427.23016885711	0.0	227136.72737090656	35710.06038366884	381157.7067287014	21019.52559951408	341001.4973865971	2760.3617125997284	856317.7750762185	31336.46783932474	138428.0439618634	7074.819082086387	9259.715936933924	332212.44915066095	519639.1686739612	328784.7910077208	310505.9442816721	243410.22830973752	315845.4617272984	205009.89454746884	193787.87781493037	558725.7666487931	537583.4736757154	767160.8689971815	93009.23079794088	40839.98859751186	87700.07578650782	123949.83660552856
PWY-7400	597543.6153605332	798338.504003018	717821.259326972	632861.4495324496	584197.8129118579	615102.8488096328	840700.258934643	659205.2862116939	731911.7722222626	535760.1818938921	657788.8014595791	509984.2177038152	474395.6627944426	524043.8834285368	595918.7059588246	663242.1646717007	584693.8407757008	810895.5416369203	530849.0375258644	795495.9608556713	311883.8076288742	825790.9963913222	547780.7359978632	486993.73176195065	644606.3380125746	462431.58089583303	1101452.3402768273	516166.41208543326	719555.2248687131	437186.9967567295	491433.0733530493	666623.0278885708	698350.6330069738	789068.4931179072	405356.83679555735	719677.600596203	747777.4482522396	545510.3472116084	453386.65896554233	899215.9668847847	631241.2574766378	529542.019324614	1140412.222792457	473318.54237131093	903838.3751672945	580923.5943762932	408878.66781419166	981470.4177443128	776140.5576418771	1003925.6211230329	894284.7574449164	609500.9330496748	939157.9290903264	754430.2102440011	865226.9379988905	608090.803490633	637984.8219148241	611498.1660382311	581020.7112052024	351207.27536463947	673092.7297269823	680940.3735372266	632760.1540051288	736160.6233551198	501084.7005524288	316500.14585030044	243388.42203709166	764023.5516661272	143025.0827786978	132705.60047968835
PWY-7431	152571.33245553623	558886.2449306825	524248.2495756596	418247.3646407793	429397.8112909274	140832.82563603268	179014.1018528855	92485.58642099747	251032.14548454556	336166.9224101124	339135.07297897193	74201.80342719174	390039.8676047439	256314.71335124155	364516.33862420253	213646.37386134043	85305.77933236375	621606.7368047505	217404.5405605357	314841.6312620789	131619.93561618528	87477.8239132779	256018.93858315758	55927.16406945036	310395.61681063473	185882.1188798495	1024546.7889712868	285084.8087166645	251599.74098882134	77482.39627756907	260741.48509347177	483790.2539444996	239648.85159733862	62796.63622127074	51180.287347673155	243811.94106648388	84650.76201729904	53307.1431025885	33984.530861563435	10753.214163790602	28709.676030362716	127190.14264923173	198427.12560660433	15008.551541266159	232125.8161732872	121822.03013829816	115710.4468979431	172751.12631346344	641056.7441860465	1152770.311259365	303486.7031367966	2199.2478069906056	203722.0012457754	1187459.3120615664	1585134.3659871398	100264.03283341105	402936.9086705901	486028.1828186073	349631.44033627195	55362.87165016706	109663.94472544889	95354.0165817637	104773.15964868282	587640.2299282413	82318.19768475012	0.0	9989.984169076928	175158.0987046117	121928.71409451251	32389.26022431176
PWY-7446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1271.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1049.8432577794852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1404.7156494929607	100685.24477034705	0.0	0.0
PWY-7456	0.0	0.0	0.0	0.0	294.1735217240487	0.0	574.3194325259601	0.0	6390.160065326749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	161.63452334647056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	175.84457068022652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7527	2844.144869309744	631.3398187853094	816.2734919444991	1953.4868641795827	2063.5638047699013	0.0	1610.1242616424054	0.0	1773.874607939613	0.0	8167.376163581376	57456.33911269988	3158.8381998352406	8185.444720813929	15351.88291525429	4809.553427412073	163264.75391866342	1671.918451689022	0.0	0.0	0.0	6641.317148734222	12244.155595104585	164.0848501546808	7059.603832204919	0.0	0.0	10156.214633925454	286183.4259478404	61568.16226111004	0.0	63454.97694558986	79534.70978973877	0.0	0.0	58930.127837442575	62448.79887198135	0.0	0.0	973.8544219589613	0.0	76670.57417226175	0.0	0.0	0.0	0.0	37917.837291130854	0.0	0.0	0.0	0.0	13.316536204025255	0.0	0.0	0.0	0.0	37140.3160874846	7639.568790873465	5933.615591135346	55028.77081203126	4051.6060669294643	5608.526035624895	8773.64725260738	0.0	60856.91431142102	0.0	17907.692563726403	0.0	0.0	0.0
PWY-7539	697681.2924087468	821856.6406755025	741341.1951621436	625672.4786972171	607470.8292929906	395645.9396073275	566442.2911056537	565272.8796394917	785516.5883061372	582934.7839607663	661039.8220577672	408395.44467965886	720423.8859637679	511201.2343454263	597691.3147423164	884437.2152996857	668896.0249563326	1000538.038584734	555880.8763890692	928618.9439454064	472081.7339095168	878375.8348302313	513615.0542116032	577266.1781261333	736859.2463389208	606259.9938267817	1113525.5282747494	607169.2286186429	757632.6219682045	741212.4832627957	1045714.127444767	622805.4853113451	611896.9870463194	908777.2159347234	464424.1699570073	533344.6880106252	468292.0542382431	617941.3375172451	921600.154299327	932642.0378217679	869394.5911397142	680181.4026336176	1166771.9677429872	957809.5015378594	1072140.3246001904	740591.9307148168	853272.7056612249	997961.2015791407	745025.5858215268	1109337.9594164907	876164.1344606085	640876.7247037849	931619.3068504817	769642.5058882075	646522.900682361	736939.8066541179	829387.0235619119	750620.0483822621	784105.0921456078	372597.19744550454	725941.4900958592	556548.4371672951	521334.4711458501	426278.48878343636	653501.7745564904	410668.8647485352	272968.3271657535	942470.8950555401	150251.65351671816	227110.31175059947
PWY-7560	735582.6869201809	806739.570911496	719808.0194533011	573688.3126967049	598252.3075868791	676906.2245002826	888787.0716174466	645600.0	733602.7536897039	506449.99999999994	770065.6463317343	535936.6528556475	699777.2680154766	547843.4068329808	579129.3355322849	790350.2979720054	380501.6284206739	836477.2490369864	503575.0425240839	936934.6801928829	585990.0201982232	697777.642845409	455658.3701322108	780655.8725727833	671230.4161154289	624626.4483678015	1005626.579730583	615165.3026989618	743110.3360599524	692978.3088252834	941205.693151186	647619.6185853984	773385.510603974	810587.3300251621	421020.88566714094	747515.5028169532	772277.9884604317	739085.1088228364	897504.841212732	890277.289865642	975910.4300280757	721655.7009616386	945909.6911565975	944362.0760103624	855646.9567725905	703049.6995783846	835774.2880075058	919300.3586786564	858472.6118110504	970540.0256481682	849944.472314309	538585.4167718249	912668.21101403	983370.4263778797	992009.3520149939	635391.8156298023	783811.8642859461	757105.812940985	781167.589259151	356192.35334420635	708325.2320211164	755938.8654558258	682638.3531860764	888894.1409925724	757812.0437023314	885491.3454493493	205168.13478995452	728946.313695915	177457.72909295905	242200.0
PWY-7616	16879.160340824823	99647.72207545977	22226.641200290745	28933.393195895507	43877.77654692533	0.0	14816.153128307915	0.0	15370.966038614031	0.0	49864.670633181064	6677.487333937808	30173.89787853871	42225.99235570708	55306.98688068759	23845.90159611148	20017.46896331425	15947.758339284934	5.612892843327739	0.0	70.65814221062735	28516.330827403905	40420.56398574983	2502.8805555062945	858.3770440994808	0.0	0.0	1585.498160189108	10145.670215938613	5533.76914737105	0.0	93952.6366018162	35076.037251191396	0.0	1037.5629898803468	21118.998075864794	14961.250762613869	2154.5424270049602	8451.065673625726	3746.4883482429823	275.3428492264161	11360.524054825997	5594.540224807125	0.0	7921.682662190702	304.0410374230109	8913.57708529892	838.6852872813822	0.0	226.4935658868258	19838.797870085	0.0	10391.02163817482	81.42699561451822	179.6064572337027	9210.036150075612	11994.835326753157	2189.2019393347937	4037.0493405405596	6168.214684550118	2959.7596781106877	906.4694146617901	1368.696179023498	0.0	8640.746169501821	0.0	4765.1821247931575	260331.73818810447	0.0	0.0
PWY-7663	1246522.855511701	1434724.2589651104	1392283.0020667035	860646.4293379989	989508.2174090398	911779.4943745645	1262294.2715039088	1226452.3706834284	1600767.541744264	1134076.8798782083	730029.1600893367	675767.9999835631	1006676.2408714397	428611.06673572655	465422.8140294318	1203482.5210978508	1083869.9776826578	1326520.8126546359	691802.8993446777	1040037.240421121	612136.2122955663	1187623.4127537275	591528.4797510838	814066.5402158138	1159084.949019491	854748.313049269	2463797.2199173914	1078939.7260704841	1042166.3256447116	968344.4250668717	1286654.2836705307	1527656.4300175272	1260704.5973034215	1330586.4488367098	803297.2881858599	1531616.7566636552	1136344.691711098	1163816.8386316565	1338090.0826672874	1128499.5600590024	1376290.3409002218	1114396.2371810833	1792280.9495488827	1314298.591128782	1568827.1153736007	987624.1459159497	1082829.3008946367	1715374.5560692241	981519.6931286305	1453418.6603569936	147577.40317020562	979901.2012729502	100270.5116522409	1790836.6672956573	2036305.1378761735	988227.6047437415	1160504.5299024226	1321983.0196305357	1247337.6987552526	463314.56997118966	1207437.8549242746	1143452.914535514	1052676.927316633	536034.0767047063	1003263.4674571916	622802.3593937311	371157.97888265294	1157497.6612503135	324449.3751895925	304824.01742908225
PWY-7664	967203.7680538994	826812.9855724742	799272.5750000912	486517.4548310239	590928.8745886871	488125.70881791174	663120.8700248289	885392.1593631975	1105230.1753570905	512121.3243850267	302376.0018528891	348440.98746404477	350996.1973589986	123379.5754380088	230820.21746748392	380896.9292058758	148533.1125169216	1084703.9531715584	547401.9880903164	703822.723764983	550516.7725685531	969401.7351352653	178284.58169873094	176003.79454070106	819061.4355396224	376248.2448030591	1844587.8170747242	837980.9379172808	245667.79583310086	742493.8754865312	1097472.5463747596	862747.2222745272	592094.6194613093	423515.2084235659	481864.9916594946	1232411.2870728367	533592.9375276337	691988.500069823	1026863.7587170148	279580.9265293736	1049955.8843284107	522956.87043148594	1478442.078487405	1138535.2137642708	1346090.1944444454	672426.2564422042	610495.5503383399	1444152.9949020923	524977.116613341	628.7833116935271	66408.45237465741	619051.0935894263	49538.10396790118	1471186.7431721378	1584164.9315906041	713975.7542230765	421768.07829718746	1038877.5634593164	1024556.613459944	179548.16676645263	793345.1726075908	1001429.0832927553	894590.1835824766	325934.5599307662	753308.8498241777	377209.8744052036	301101.7698356135	883442.5537468051	195981.26853206838	238539.07534568262
PWY-841	850665.1478607652	946144.2131072746	851205.2288042156	730792.9155130609	707976.2706031095	752545.6214923945	989431.2342017948	744433.4718059375	843518.5251076043	614679.2086951147	835639.0308185815	662066.9141352011	808481.4645402888	627640.6204988615	674012.4674070273	917497.9640465255	646930.1618412688	973757.3675745374	576471.6367033351	1016447.6483265696	665582.5317279451	838241.7582023937	597095.569556138	801577.6688486476	785783.6496455906	691314.5451972365	1152093.2158753132	727055.2328881142	876936.6876990172	791440.7488861765	1082824.6945952151	758079.3201903893	859267.5254762333	934979.621769724	467801.614953956	867158.718482391	855176.7213792348	822111.4263161513	1012155.1615501753	408661.61494209466	1002107.6565850711	823939.0011168041	1095656.6617113072	1066018.1690716983	994839.5155500415	810104.1448660588	951581.7814547992	1039750.4002444464	1007438.5329775356	1202507.8350048633	1016200.2523694223	633126.7111558489	1051426.5376748906	1164187.9955715819	1202957.5693196717	736912.4081766381	928296.1302797644	896751.9363989691	914851.43695945	410935.94885545666	855321.087438635	876813.9472475422	793960.910513351	990782.5875527016	836179.5848461651	787198.5675062602	248799.23970700434	882089.8776911513	201172.43428518221	264467.59324866656
PWY-922	10281.533898313835	37566.45534492384	25658.511508013857	109842.52790741259	32580.1251931715	0.0	10702.302042630023	0.0	10964.306100525664	0.0	6955.27298668685	5653.9865214336105	7320.709025091382	53955.98483514431	9524.509227769142	7038.445791275849	69426.16962155802	6776.853903799519	38.19216803954798	1083.6962750716332	3.695617630953187	7733.495670032552	63603.008687894464	7705.427475015895	2101.5441754642	0.0	3970.4841996571386	2730.450327838065	10333.012915591313	5123.537053245046	0.0	52306.9647983299	20898.013813587713	12213.684039424701	3403.640919934977	10555.769173060055	9161.269991699826	263.28062288939515	1221.3564223721003	1055.2659724935038	366.58680919185514	22060.49052207566	317.71581813924035	0.0	9678.51813600523	1779.2182191943557	17566.011661385826	156.15066476953496	0.0	412.36040105389174	56811.471445601484	0.0	21459.15423805345	58.110570603939706	125.1054419791924	12368.080634692073	3101.4374275675573	1396.2268292640263	3522.071739779131	5474.544400619221	506.2919259167761	149.6168389065743	645.3685164131342	0.0	5809.072600873879	0.0	0.0	226.09120447543114	0.0	0.0
PWY0-1061	714415.206090707	481299.80602323834	361440.293442213	318007.3460913769	349097.927080079	414341.93915750406	548299.5471272074	89753.3586825655	418223.7515607665	13637.510055102699	348430.2962631331	404741.5485793077	178660.6579128753	243733.57167103008	251830.8412373516	172962.79193345548	149425.91171153236	835899.5095063954	538570.9652240601	679543.8304891739	584779.8139198238	742823.4837665379	190906.70127168368	315407.06821880565	567721.6834766011	503211.2413333115	786961.5952988167	515700.7255287705	267656.63603672467	692169.0249638871	932129.3681289519	269394.82392105	470593.63279818196	298059.3946567521	202346.46914644723	248503.2720663117	402589.89912033116	739566.6357663567	1012704.5239668118	209273.12152869304	926519.1711512308	686890.6935698672	1065506.636889967	1013245.8590754142	971102.7679251184	583993.3442477344	887488.573098195	1006291.3176364057	571213.7677106365	452.8826129664251	104270.41858172418	328167.08464960067	85962.02613649917	908554.4122206435	738550.2040044554	644757.6704033405	413006.79712599417	662705.5845886105	728675.9682773781	164919.6836373126	351104.43368912087	579676.5740467381	504538.59029521747	450751.64283044124	648111.065852753	740417.2635831855	241030.33510886726	911767.0770754286	95805.244363201	224798.42131311286
PWY0-1241	227117.65902870565	287760.07523166906	239849.56909137906	129443.6156262198	169251.8116204457	413860.0435527611	598411.0764636917	302138.82917230955	175107.13631827664	274898.7388243853	247298.73009095548	170946.625308431	562221.7790765	42231.19731187705	105018.29077825473	501829.29529200244	119004.54643266751	259177.32573854504	8.0660557096148	33233.04235320275	30031.039292551202	567971.8999541274	114637.69435871847	404930.845206763	282422.5694257261	209872.40014023992	761465.3737719364	308872.24851024576	78159.13436977612	127509.85799103447	42301.16692279477	333438.36606405384	391890.1065873945	42148.45697555647	103944.78643246823	374095.09061048407	514737.92744461104	207636.67310674535	144916.56810544373	76757.38560269134	262183.4756824861	148264.07433437515	769483.9064984747	293820.97639197874	726148.0068471616	271863.74878949916	47360.250766995676	429541.4533532317	180389.88894066785	153.8490199359065	12044.887763866514	191728.02125060788	3913.580965657525	556358.2261429125	673216.1104721703	329894.1578743679	308086.7338435592	361224.1049874682	311211.3857745788	30350.833862952895	352310.80297500343	222619.4436545434	212750.34198592385	43222.748815165876	146001.95455170254	33556.974278602385	149661.22836366488	516369.0177358218	104798.76784743668	36086.041610049164
PWY0-1261	421335.00598453486	692848.438439068	650351.6835610748	583522.0995981578	561839.5229770798	0.0	400443.1831757935	98838.4787336046	488464.4017151626	66587.51184213921	606021.910463934	483922.7548286855	601107.1155454478	381734.2644688769	512658.58543386275	854916.5901775446	580494.8271919953	542658.5513692208	523.0470763009679	99356.04640638294	177245.6447680845	406561.51758093265	481580.1637054324	791184.3664361923	235539.84006682856	35856.26210978113	950336.0932048074	155522.29473862753	535872.4478596007	320734.15783813817	4040.7859961190543	588221.7793226191	486760.3329926993	350661.99021599063	101105.54241518331	436678.6520986945	302891.1224759934	439603.3455658686	148234.13631282808	57090.71369040988	564335.6948608769	374717.7522444085	83191.56231432928	296490.12810876046	280647.632618679	522191.2843096012	253034.9168919773	59486.082609414094	481853.86063029943	3927.720832831017	174656.01151435045	927.397968956322	73066.36378925575	15301.08326724018	20664.165391271603	371085.5776057687	697736.1429376323	152763.28968428297	220041.39273700732	196810.0506755909	148627.34678551974	258843.54231781472	210943.15502939213	416969.9110082797	513279.5599920005	670780.8603792649	87596.24892712575	2217.750385374471	163136.5619610476	159301.75428582425
