#OTU_ID	site_1	site_2	site_3	site_4	site_5	site_6	site_7	site_8	site_9	site_10	site_11	site_12	site_13	site_14	site_15	site_16	site_17	site_18	site_19	site_20	site_21	site_22	site_23	site_24	site_25	site_26	site_27	site_28	site_29	site_30	site_31	site_32	site_33	site_34	site_35	site_36	site_37	site_38	site_39	site_40	site_41	site_42	site_43	site_44	site_45	site_46	site_47	site_48	site_49	site_50	site_51	site_52	site_53	site_54	site_55	site_56	site_57	site_58	site_59	site_60	site_61	site_62	site_63	site_64	site_65	site_66	site_67	site_68	site_69	site_70
4320905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03969829297340214	0.2015790357802789	0.00962186086789185	0.01954365564078761	0.0	0.0	0.0	0.0	0.0	0.007647988579003722	0.01701052222303225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4379512	0.0	0.0	0.0	0.0	0.007362414872078041	0.0	0.01455074572571844	15.62	0.1786352268667381	0.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.73	0.0	0.003007609251406057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00436109899694723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
586332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01549106681813488	0.1389440254069075	0.0	0.004810930433945925	0.007328870865295353	0.0	0.0	0.0	0.0	0.0	0.0101973181053383	0.002430074603290321	0.0	0.0	0.0	0.0	0.0	0.0	0.004483098717833767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02099958000839983	0.0	0.0	0.0	0.0	0.001988783262400064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01245595928680736	0.0	0.0	0.0	0.0	0.3810560696788242	0.0	0.0	0.0	0.0	0.0
370584	0.1507970702283498	0.7019540884082717	0.220967345936656	0.7096105956762236	0.1822197680839315	0.0	0.09943009579240936	0.0	0.1935214957722996	0.0	0.07674597083653108	0.0335639781059589	0.0	1.243070720645053	1.27489656499567	0.1685640299017931	0.1058761249338274	0.0880835535422172	0.0	0.0	0.0	0.08667720389537552	0.3961021603363223	0.0	0.0546228150873965	0.001319574569158903	0.5435135310532806	0.0665179794185546	0.01919017463058914	0.02241549358916883	0.0	0.03951007506914263	0.02708559046587215	3.1	0.3762935089369708	0.009022827754218171	0.003261791375823602	0.08567144998929106	0.02057090306264445	1.855579096045198	0.04501631841542559	0.02099958000839983	0.009854158454867954	0.0	0.002695163529047125	0.0	0.01392148283680045	0.0	1.66	0.0	0.0	0.0003981589131854306	0.0	0.0	0.0	0.3404849177791976	0.3855050115651504	0.1344860710854947	0.7567529692043583	0.01245595928680736	0.05578281889178133	0.05233318796336677	0.02311604253351826	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4328978	0.2154243860404998	0.3035477139062797	0.3068990915786889	0.2291909998457368	0.3349898766795509	0.0	0.2012853158724384	0.0	0.4138382755746099	0.0	0.0255819902788437	0.1962201796963751	0.1984914648670107	0.0	0.02405465216972963	0.06107392387746129	0.0	2.705423430225242	0.0	0.0	0.0	0.06118390863202978	0.3669412650968384	0.0	0.8825896964121436	0.3998310944551476	0.0	7.160464843291465	0.134331222414124	0.6276338204967273	0.0	0.0493875938364283	0.6771397616468039	0.0	1.432809899413851	0.8631838551535385	0.06686672320438386	0.0	0.0	0.0	0.0	0.1679966400671987	0.0	0.0	0.001347581764523563	0.0	0.04773079829760152	0.0	0.0	0.0	0.0	0.001194476739556292	0.0	0.0	0.0	0.1723442176413222	1.264456437933693	1.364073006724304	1.261254948673931	0.05872095092352041	0.3904797322424693	0.5276929786306149	0.6472491909385114	0.0	0.1088731627653783	0.0	0.0	0.0	5.11	1.25
4303453	0.0	0.01897173211914248	0.01227596366314756	0.01542631729730921	0.03313086692435119	0.0	0.04365223717715533	0.0	0.04168155293557223	0.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.201333836667925	0.0	0.01444669170759896	0.0	0.0	0.0	0.0	0.005749770009199632	0.0	0.0	0.003912822318738506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006015218502812114	0.004892687063735403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003362814002757508	0.0	0.0	0.007006971937077392	0.0	0.05578281889178133	0.00436109899694723	0.0	0.0	0.0	0.0	0.0	0.01587889694595882	0.0	0.0
4449524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1534919416730622	0.03098213363626975	0.05954743946010321	2.536536200235175	0.1154623304147022	0.1319196755753164	0.0	0.0	0.0	0.0	0.0	0.0892265334217101	0.1312240285776773	0.004966229638458482	0.0	0.0	0.0	0.0	0.4605641911341394	0.04931408589617144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3469693724566288	0.1560968526518314	0.0	0.0	0.04199916001679967	0.1379582183681514	0.0	0.0	0.0	0.007955133049600256	0.2809778027535825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.116017083095134	0.0	0.0	0.0	0.01957365030784014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4326986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9465336403172167	10.90829288443664	1.806272330289798	0.2015790357802789	0.1202732608486481	0.1563492451263009	0.1058761249338274	0.0	0.0	0.0	0.0	0.2370876459491154	0.1846856698500644	0.0	0.0	0.0	0.0	0.0	1.899827288428325	1.286649332018291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.10023559648747	0.1984487118984523	0.0	0.0	2.288954220915582	0.1182499014584154	0.0	0.0	0.0	0.749771289924824	0.1264400112391121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8789514263685427	0.0	0.0	0.9751236698814905	0.0	0.0	0.0	0.0	14.48013064779532	0.0	0.0	0.0	0.0	0.0
270098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1271186440677966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09668090257927833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.107484854406879	10.06722066373789	0.0	0.0
562023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07674597083653108	0.1187648456057007	0.05954743946010321	0.05039475894506971	2.362166843067449	0.08550349342844579	0.2117522498676549	0.0	0.0002414916455965206	0.0	0.0	0.1325651353693978	0.05346164127238706	0.0	0.0	0.0	0.0	0.0	1.823066589905968	0.1613915538420156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05782822874277147	0.07260318727992159	0.0	0.0	0.2099958000839983	0.0	0.0	0.0	0.0	0.5568593134720178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1233616037008481	0.0	0.0	0.09786825153920069	0.0	0.0	0.0	0.0	0.1633097441480675	0.0	0.0	0.0	0.0	0.0
523025	0.0861697544161999	0.1138303927148549	0.1718634912840658	0.1035767018533618	0.08466777102889747	0.0	0.04122711288953559	0.0	0.04465880671668453	0.0	1.483755436172934	0.7254982959826499	0.8932115919015483	16.44548966907442	1.356682382372751	0.8843504177456394	8.893594494441503	0.06291682395872657	0.0	0.0	0.0007909827961241842	0.9661958904808036	7.822410147991543	0.3128724672228844	0.008624655013799448	0.0	0.08761113634888701	0.007825644637477012	1.650355018230666	0.7621267820317403	0.0	0.493875938364283	0.1083423618634886	0.0	0.02894565453361314	0.1022587145478059	0.09622284558679627	0.06639537374170058	0.09317409034256603	0.001765536723163842	0.007502719735904265	5.690886182276354	0.04927079227433977	0.0	0.9379169081083996	0.05173528777753827	4.880474125929756	0.04214667041303737	0.0	0.0	0.2218908006256593	0.0	1.114421273309059	0.001908396946564886	0.001744652639659444	0.0	0.4780262143407864	0.01921229586935639	0.05255228952808044	0.9306381010000355	0.01859427296392711	0.00436109899694723	0.0	0.0	0.979858464888405	0.0	0.0	0.0	0.0	0.0
546567	0.0	0.0	0.01227596366314756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1534919416730622	0.002581844469689146	0.01984914648670107	0.0	0.0	0.01465774173059071	0.0	0.0	0.0	0.0	0.0	0.0101973181053383	0.0121503730164516	0.0	1.138454461821527	0.0	0.0	1.475134014164417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003977566524800128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01542020046260601	8.93371757925072	10.57352065304979	0.0	0.7809594644849386	1.626689925861317	1.363846509477578	0.0	0.05443658138268917	0.0	0.0	0.0	0.0	0.0
147946	0.0	0.0	0.0	0.002203759613901316	0.0	0.0	0.0	0.0	0.005954507562224604	0.46	0.0255819902788437	0.0	0.258038904327114	0.0	0.004810930433945925	0.007328870865295353	0.0	0.01258336479174531	0.0	0.0	0.0	0.01784530668434202	0.0121503730164516	0.004966229638458482	0.01437442502299908	0.0	0.0	0.05477951246233909	0.0	0.01793239487133507	0.0	0.02963255630185697	0.08125677139761647	0.0	0.0	0.1443652440674907	0.02446343531867702	0.004283572499464553	0.02178095618397648	0.0	0.0	0.04199916001679967	0.0	0.0	0.0	0.0	0.04176444851040134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03699095403033258	0.07710100231303006	0.0	0.007006971937077392	0.003558845510516389	0.0	0.01744439598778892	0.0	0.0	0.0	0.0	0.04397107680281415	0.0	0.0	0.0
4366937	0.4308487720809996	0.01897173211914248	0.02455192732629511	0.01763007691121053	0.02208724461623413	0.0	0.0363768643142961	0.0	0.08336310587114446	0.0	0.0	1.716926572343282	0.0	0.0	0.0	0.0	0.0	0.03775009437523594	0.0	0.0	0.4532331421791576	0.0	0.0	5.557210965435042	0.1178702851885925	0.0395872370747671	0.0	0.02347693391243104	0.4797543657647284	0.3541647987088676	0.0	0.1481627815092849	0.3791982665222102	0.0	0.0	0.2135402568498301	2.276730380324874	4.945384450631827	0.5130625234447792	0.003531073446327684	0.0	1.049979000419992	0.2364998029168309	0.0	0.0	0.004311273981461522	0.1630802275168052	0.449564484405732	2.41	0.0	0.0	0.0	0.0	0.0	0.0	1.963042674109695	0.2467232074016962	0.09606147934678194	0.04204183162246435	0.1441332431759138	0.0	0.680331443523768	0.53166897827092	0.4	1.034295046271094	10.9	0.0	0.0	0.0	0.0
220314	0.5170185264971995	0.3414911781445646	0.3191750552418365	0.25122859598475	0.5098472298914043	0.0	0.2400873044743543	0.0	0.6222460402524711	0.0	1.151189562547966	0.0	1.984914648670107	0.8399126490844951	0.644664678148754	2.496702008110617	0.9528851244044468	0.4530011325028313	0.001207458227982603	0.0	0.2452046667984971	5.312802732881252	1.146995212753031	0.0	0.140869365225391	0.04354596078224381	0.0	0.0665179794185546	0.0	0.0	0.0	0.05926511260371395	0.1083423618634886	0.0	0.0	0.2315859123582664	0.04729597494944223	0.00642535874919683	0.001210053121332026	0.0	0.4164009453426867	0.0	0.0	0.0	0.001347581764523563	0.0	0.0	0.0	0.0	0.002157683510982609	0.0	44.118794693338	0.0	0.0	0.0	0.8524733496990282	0.0	0.05763688760806917	0.09459412115054479	0.0	0.01859427296392711	0.1003052769297863	0.04623208506703652	0.0	0.0	0.0	0.1221418800078171	0.0	0.0	0.0
581747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.79	0.0	49.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001319574569158903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
141042	6.247307195174494	1.479795105293113	3.71961698993371	3.129338651739868	1.890300018406037	8.84	1.930398932945314	0.0	2.530665713945456	0.0	0.1534919416730622	0.2452752246204689	0.9527590313616514	0.03359650596337981	0.06254209564129704	0.3615576293545708	0.2117522498676549	3.057757644394111	0.0	1.170182028315516	0.4113110539845758	0.05608524957936063	0.02916089523948385	1.956694477552642	0.9487120515179392	0.00395872370747671	0.00324485690181063	1.776421332707282	0.1535213970447131	0.4752084640903793	16.67149898521311	0.7605689450809957	1.570964247020585	9.9	0.04341848180041971	1.335378507624289	1.185661165111879	1.599914328550011	1.089047809198824	0.1694915254237288	9.299621112653336	0.125997480050399	1.83287347260544	1.66	0.01347581764523562	10.30394481569304	0.1690465773040054	41.75330148918236	4.68	0.0	0.003637554108617366	0.007166860437337751	0.0	2.608778625954198	0.2773997697058516	0.1076100480882402	1.449498843484965	2.785782901056676	1.888378937042357	0.1014270970497171	0.7623651915210116	2.032272132577409	1.918631530282016	10.95	3.538377789874795	12.14	1.993355481727575	0.005292965648652941	1.36	1.16
4362609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.11788500433401	0.0	0.0	0.0	0.0	0.0	0.0	0.001622428450905315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007236413633403285	0.0	0.0	0.0	0.0	0.0	0.09003263683085118	0.0	0.0	0.0	0.001347581764523563	0.7889631386074585	0.0	0.0	0.0	0.0	0.05638208868356917	0.0	0.0	0.003816793893129771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
313427	0.0	0.01897173211914248	0.0	0.0	0.01104362230811706	0.0	0.007275372862859222	0.0	0.02084077646778611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007909827961241842	0.0	0.0	0.1936829558998808	0.05174793008279668	0.0	26.78304886754494	0.02347693391243104	0.0	0.0	0.0	0.02963255630185697	0.1354279523293608	0.0	0.007236413633403285	0.1804565550843634	0.02935612238241242	0.0	0.0	0.0	0.02250815920771279	0.0	0.0	0.0	0.1226299405716442	0.04742401379607674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01051045790561609	0.0	0.03718854592785422	0.00436109899694723	0.04623208506703652	0.0	0.0	0.0	0.004885675200312683	0.0	0.0	0.0
